datetime,no,no2,pm1,pm10,pm2_5,pm4,so2,serial_number
2021-08-31 03:00:00,-1.01,0.11,2.26,8.51,4.31,6.23,-2.28,DCC-AQ13
2021-08-31 04:00:00,-1.7,-0.27,1.97,7.9,3.78,5.53,-2.31,DCC-AQ13
2021-08-31 05:00:00,1.59,3.02,1.56,7.29,3.2,4.9,-2.16,DCC-AQ13
2021-08-31 06:00:00,5.74,3.5,1.48,8.26,3.08,4.77,-2.18,DCC-AQ13
2021-08-31 07:00:00,-0.16,-0.33,1.57,7.68,2.83,4.06,-2.28,DCC-AQ13
2021-08-31 08:00:00,1.23,0.13,2.26,7.79,3.45,4.64,-2.27,DCC-AQ13
2021-08-31 09:00:00,7.39,5.39,3.07,11.5,4.8,6.43,-2.13,DCC-AQ13
2021-08-31 10:00:00,4.17,5.89,3.37,14.07,5.41,7.14,-2.17,DCC-AQ13
2021-08-31 11:00:00,12.76,15.2,3.27,10.81,4.85,6.35,-1.83,DCC-AQ13
2021-08-31 12:00:00,5.05,5.19,3.05,8.68,4.4,5.61,-2.22,DCC-AQ13
2021-08-31 13:00:00,5.23,5.4,3.08,8.72,4.39,5.57,-2.25,DCC-AQ13
2021-08-31 14:00:00,4.04,5.58,3.01,11.12,4.56,5.9,-2.22,DCC-AQ13
2021-08-31 15:00:00,9.88,9.81,3.23,7.98,4.48,5.63,-2.07,DCC-AQ13
2021-08-31 16:00:00,9.3,9.63,3.15,7.29,4.36,5.52,-2.12,DCC-AQ13
2021-08-31 17:00:00,9.89,11.16,2.42,5.44,3.29,4.19,-2.08,DCC-AQ13
2021-08-31 18:00:00,1.34,2.22,2.55,5.02,3.25,3.86,-2.26,DCC-AQ13
2021-08-31 19:00:00,-3.44,-1.54,2.96,5.26,3.69,4.29,-2.4,DCC-AQ13
2021-08-31 20:00:00,-2.97,-1.61,3.08,6.35,3.97,4.8,-2.41,DCC-AQ13
2021-08-31 21:00:00,2.45,1.22,2.91,10.83,4.53,6.02,-2.31,DCC-AQ13
2021-08-31 22:00:00,-2.81,-1.57,2.54,7.17,3.78,4.92,-2.39,DCC-AQ13
2021-08-31 23:00:00,-1.14,-1.65,2.53,9.38,4.06,5.43,-2.33,DCC-AQ13
2021-09-01 00:00:00,-2.94,-1.63,2.06,7.24,3.52,4.95,-2.32,DCC-AQ13
2021-09-01 01:00:00,-2.47,-0.55,2.14,7.43,3.73,5.32,-2.26,DCC-AQ13
2021-09-01 02:00:00,-2.93,-1.66,1.28,5.95,2.76,4.13,-2.38,DCC-AQ13
2021-09-01 03:00:00,-3.02,-1.54,1.89,7.48,3.56,5.1,-2.39,DCC-AQ13
2021-09-01 04:00:00,13.39,-1.15,1.8,8.66,3.58,5.24,-2.38,DCC-AQ13
2021-09-01 05:00:00,8.58,15.38,2.01,8.3,3.75,5.35,-1.94,DCC-AQ13
2021-09-01 06:00:00,1.09,1.9,2.43,8.92,4.11,5.75,-2.19,DCC-AQ13
2021-09-01 07:00:00,15.38,9.89,3.9,23.38,7.19,10.35,-2.07,DCC-AQ13
2021-09-01 08:00:00,28.82,16.8,4.7,27.14,8.27,11.15,-1.97,DCC-AQ13
2021-09-01 09:00:00,28.0,20.18,4.61,22.63,7.66,10.22,-1.82,DCC-AQ13
2021-09-01 10:00:00,40.76,37.67,4.84,23.32,8.07,10.95,-1.27,DCC-AQ13
2021-09-01 11:00:00,34.04,30.47,4.71,25.71,7.95,10.73,-1.5,DCC-AQ13
2021-09-01 12:00:00,3.38,3.52,4.56,10.9,6.25,7.74,-2.29,DCC-AQ13
2021-09-01 13:00:00,9.66,7.27,3.81,23.37,6.87,9.62,-2.26,DCC-AQ13
2021-09-01 14:00:00,13.48,10.26,2.56,9.62,3.97,5.34,-2.09,DCC-AQ13
2021-09-01 15:00:00,5.72,4.78,2.33,6.57,3.31,4.23,-2.18,DCC-AQ13
2021-09-01 16:00:00,2.06,3.2,2.92,6.6,3.81,4.69,-2.3,DCC-AQ13
2021-09-01 17:00:00,1.31,1.52,3.11,5.64,3.86,4.62,-2.28,DCC-AQ13
2021-09-01 18:00:00,1.78,1.86,2.96,5.11,3.58,4.17,-2.31,DCC-AQ13
2021-09-01 19:00:00,1.71,0.58,3.98,7.22,4.94,5.99,-2.26,DCC-AQ13
2021-09-01 20:00:00,3.12,0.66,5.19,9.97,6.58,7.94,-2.3,DCC-AQ13
2021-09-01 21:00:00,5.05,3.57,5.66,13.12,7.53,9.4,-2.45,DCC-AQ13
2021-09-01 22:00:00,4.7,4.43,5.33,12.02,7.15,9.02,-2.36,DCC-AQ13
2021-09-01 23:00:00,-3.51,-1.61,5.3,11.74,7.03,8.73,-2.28,DCC-AQ13
2021-09-02 00:00:00,-2.96,-1.65,5.36,11.13,7.03,8.74,-2.42,DCC-AQ13
2021-09-02 01:00:00,-2.05,-1.22,5.65,12.65,7.59,9.44,-2.43,DCC-AQ13
2021-09-02 02:00:00,2.54,0.14,6.18,13.47,8.31,10.35,-2.57,DCC-AQ13
2021-09-02 03:00:00,0.9,0.52,6.61,14.64,9.02,11.29,-2.27,DCC-AQ13
2021-09-02 04:00:00,3.8,-0.68,7.1,15.77,9.87,12.42,-2.45,DCC-AQ13
2021-09-02 05:00:00,5.98,2.26,7.62,16.87,10.56,13.31,-2.25,DCC-AQ13
2021-09-02 06:00:00,-1.19,-0.9,6.35,13.12,8.35,10.07,-2.34,DCC-AQ13
2021-09-02 07:00:00,0.55,-0.2,6.9,14.33,9.15,11.19,-2.17,DCC-AQ13
2021-09-02 08:00:00,2.06,1.25,7.02,15.67,9.4,11.6,-2.16,DCC-AQ13
2021-09-02 09:00:00,14.43,4.23,8.12,20.14,10.79,13.13,-2.15,DCC-AQ13
2021-09-02 10:00:00,39.96,48.45,10.01,56.77,16.64,21.75,-0.85,DCC-AQ13
2021-09-02 11:00:00,25.69,15.28,9.58,59.4,16.29,21.56,-1.82,DCC-AQ13
2021-09-02 12:00:00,10.31,4.18,8.02,25.5,11.06,13.62,-2.21,DCC-AQ13
2021-09-02 13:00:00,0.44,1.16,3.94,14.01,5.61,7.02,-2.13,DCC-AQ13
2021-09-02 14:00:00,7.73,4.52,3.38,29.1,6.73,9.45,-2.19,DCC-AQ13
2021-09-02 15:00:00,-0.57,1.12,4.56,9.9,5.75,6.81,-2.22,DCC-AQ13
2021-09-02 16:00:00,-3.73,-1.58,4.8,8.77,6.05,7.23,-2.24,DCC-AQ13
2021-09-02 17:00:00,9.76,5.92,5.55,10.42,7.07,8.47,-2.1,DCC-AQ13
2021-09-02 18:00:00,11.45,6.58,5.91,11.01,7.56,9.04,-2.13,DCC-AQ13
2021-09-02 19:00:00,-0.01,0.3,4.84,9.21,6.26,7.6,-2.2,DCC-AQ13
2021-09-02 20:00:00,-1.37,-1.43,4.85,9.39,6.32,7.71,-2.24,DCC-AQ13
2021-09-02 21:00:00,4.93,1.11,5.29,14.37,7.26,9.03,-2.17,DCC-AQ13
2021-09-02 22:00:00,0.71,-0.98,6.1,13.87,7.96,9.73,-2.4,DCC-AQ13
2021-09-02 23:00:00,1.08,-1.62,6.44,11.14,7.94,9.33,-2.31,DCC-AQ13
2021-09-03 00:00:00,-0.19,-1.54,6.01,12.22,7.91,9.73,-2.27,DCC-AQ13
2021-09-03 01:00:00,13.31,-0.56,6.66,15.03,8.9,10.91,-2.07,DCC-AQ13
2021-09-03 02:00:00,15.48,0.66,7.31,15.42,9.52,11.4,-1.95,DCC-AQ13
2021-09-03 03:00:00,24.66,15.91,8.01,20.85,10.8,13.21,-1.68,DCC-AQ13
2021-09-03 04:00:00,33.88,33.39,8.31,21.24,11.19,13.59,-1.2,DCC-AQ13
2021-09-03 05:00:00,47.53,126.72,9.4,32.57,13.83,17.57,1.46,DCC-AQ13
2021-09-03 06:00:00,37.7,45.92,9.41,28.2,13.88,17.88,-0.9,DCC-AQ13
2021-09-03 07:00:00,51.05,91.32,11.02,44.74,17.17,22.56,0.53,DCC-AQ13
2021-09-03 08:00:00,21.86,10.4,9.5,39.14,14.99,19.41,-1.74,DCC-AQ13
2021-09-03 09:00:00,5.85,1.8,8.85,24.19,12.47,15.71,-2.08,DCC-AQ13
2021-09-03 10:00:00,12.36,10.04,7.63,19.45,10.7,13.29,-1.89,DCC-AQ13
2021-09-03 11:00:00,21.19,31.46,8.45,27.2,12.59,16.19,-1.53,DCC-AQ13
2021-09-03 12:00:00,23.09,14.5,7.43,26.53,11.41,14.84,-1.69,DCC-AQ13
2021-09-03 13:00:00,17.52,8.08,6.69,22.01,9.96,12.74,-2.0,DCC-AQ13
2021-09-03 14:00:00,13.85,8.88,6.21,19.15,8.97,11.36,-1.89,DCC-AQ13
2021-09-03 15:00:00,9.06,4.3,7.52,21.68,10.49,13.32,-2.0,DCC-AQ13
2021-09-03 16:00:00,8.75,0.9,6.9,23.8,10.29,13.5,-2.13,DCC-AQ13
2021-09-03 17:00:00,2.61,-0.49,6.97,15.67,9.43,11.86,-2.18,DCC-AQ13
2021-09-03 18:00:00,3.81,0.24,6.61,14.05,8.74,10.84,-2.12,DCC-AQ13
2021-09-03 19:00:00,0.23,-0.91,6.17,12.34,8.05,9.92,-2.23,DCC-AQ13
2021-09-03 20:00:00,-0.43,-1.16,6.97,13.22,8.94,10.81,-2.22,DCC-AQ13
2021-09-03 21:00:00,0.96,-0.59,8.07,15.22,10.18,12.08,-2.13,DCC-AQ13
2021-09-03 22:00:00,3.87,0.8,9.04,16.48,11.24,13.18,-2.04,DCC-AQ13
2021-09-03 23:00:00,8.16,9.77,10.64,17.46,12.95,14.93,-1.91,DCC-AQ13
2021-09-04 00:00:00,5.67,0.23,11.65,19.5,14.23,16.54,-2.12,DCC-AQ13
2021-09-04 01:00:00,0.81,-1.59,12.67,20.69,15.46,17.9,-2.21,DCC-AQ13
2021-09-04 02:00:00,2.26,-1.52,13.9,22.19,16.83,19.25,-2.08,DCC-AQ13
2021-09-04 03:00:00,7.61,0.6,14.79,24.26,17.96,20.52,-2.09,DCC-AQ13
2021-09-04 04:00:00,11.55,3.92,15.42,23.97,18.65,21.23,-2.02,DCC-AQ13
2021-09-04 05:00:00,9.11,3.9,15.77,25.75,19.05,21.43,-1.88,DCC-AQ13
2021-09-04 06:00:00,20.08,8.11,15.91,24.6,19.03,21.29,-1.76,DCC-AQ13
2021-09-04 07:00:00,30.52,30.27,15.64,26.46,18.92,21.37,-1.1,DCC-AQ13
2021-09-04 08:00:00,31.23,24.78,14.72,26.84,17.99,20.57,-1.45,DCC-AQ13
2021-09-04 09:00:00,31.5,38.98,13.67,27.31,17.01,19.68,-0.79,DCC-AQ13
2021-09-04 10:00:00,23.15,22.4,12.25,26.69,15.89,18.94,-1.47,DCC-AQ13
2021-09-04 11:00:00,27.0,32.93,12.0,31.42,17.02,21.16,-1.16,DCC-AQ13
2021-09-04 12:00:00,28.89,28.88,12.44,34.51,17.89,22.32,-1.35,DCC-AQ13
2021-09-04 13:00:00,27.72,18.38,13.41,42.2,19.65,24.69,-1.42,DCC-AQ13
2021-09-04 14:00:00,14.47,8.31,13.26,31.87,18.14,22.02,-1.7,DCC-AQ13
2021-09-04 15:00:00,15.13,4.78,14.84,28.52,18.99,22.52,-1.81,DCC-AQ13
2021-09-04 16:00:00,28.19,14.13,14.14,27.17,18.08,21.36,-1.69,DCC-AQ13
2021-09-04 17:00:00,28.08,7.39,15.6,29.71,19.69,23.16,-1.79,DCC-AQ13
2021-09-04 18:00:00,41.57,16.33,13.84,27.24,17.57,20.73,-1.61,DCC-AQ13
2021-09-04 19:00:00,27.37,6.53,11.1,19.16,13.82,16.08,-1.82,DCC-AQ13
2021-09-04 20:00:00,23.63,2.47,12.88,20.57,15.52,17.63,-2.45,DCC-AQ13
2021-09-04 21:00:00,12.57,-0.38,13.17,21.88,15.86,17.95,-2.05,DCC-AQ13
2021-09-04 22:00:00,12.58,-0.52,12.62,19.05,14.96,16.83,-1.94,DCC-AQ13
2021-09-04 23:00:00,20.86,3.26,13.31,19.69,15.68,17.66,-1.88,DCC-AQ13
2021-09-05 00:00:00,14.49,2.63,13.32,19.39,15.64,17.57,-2.01,DCC-AQ13
2021-09-05 01:00:00,10.27,-0.86,13.64,21.26,16.1,18.08,-2.06,DCC-AQ13
2021-09-05 02:00:00,3.91,-0.65,11.75,18.32,14.06,15.97,-2.01,DCC-AQ13
2021-09-05 03:00:00,7.12,-0.04,10.32,18.91,12.97,15.19,-2.04,DCC-AQ13
2021-09-05 04:00:00,32.58,21.45,11.56,20.79,14.24,16.55,-1.34,DCC-AQ13
2021-09-05 05:00:00,44.61,19.84,11.25,21.32,14.05,16.5,-1.44,DCC-AQ13
2021-09-05 06:00:00,50.78,19.66,11.19,20.9,13.94,16.3,-1.52,DCC-AQ13
2021-09-05 07:00:00,21.36,24.45,11.79,21.68,14.67,17.31,-1.37,DCC-AQ13
2021-09-05 08:00:00,6.13,1.58,14.27,24.25,17.3,19.89,-1.96,DCC-AQ13
2021-09-05 09:00:00,26.58,22.24,17.86,29.61,21.48,24.61,-1.51,DCC-AQ13
2021-09-05 10:00:00,19.62,7.99,19.32,33.79,23.56,27.18,-1.88,DCC-AQ13
2021-09-05 11:00:00,20.43,8.37,23.06,38.61,27.48,31.31,-1.74,DCC-AQ13
2021-09-05 12:00:00,24.95,9.25,22.54,35.04,26.56,29.87,-1.8,DCC-AQ13
2021-09-05 13:00:00,33.63,14.37,21.99,34.2,26.05,29.51,-1.66,DCC-AQ13
2021-09-05 14:00:00,10.74,1.78,22.28,35.57,26.55,30.15,-2.23,DCC-AQ13
2021-09-05 15:00:00,12.78,4.5,21.73,35.22,26.22,30.15,-2.07,DCC-AQ13
2021-09-05 16:00:00,43.26,34.54,22.92,35.79,27.34,31.11,-1.07,DCC-AQ13
2021-09-05 17:00:00,51.0,17.57,21.52,35.5,26.09,30.03,-1.46,DCC-AQ13
2021-09-05 18:00:00,54.05,15.84,19.74,32.06,23.81,27.48,-1.57,DCC-AQ13
2021-09-05 19:00:00,26.84,2.35,20.28,30.04,23.86,26.87,-1.94,DCC-AQ13
2021-09-05 20:00:00,26.99,0.86,18.32,27.37,21.29,23.63,-1.9,DCC-AQ13
2021-09-05 21:00:00,13.09,-1.67,16.68,23.94,19.21,21.0,-2.05,DCC-AQ13
2021-09-05 22:00:00,10.51,-1.65,13.05,19.11,15.15,16.79,-2.09,DCC-AQ13
2021-09-05 23:00:00,23.56,6.59,7.0,10.84,7.97,8.73,-1.92,DCC-AQ13
2021-09-06 00:00:00,38.4,5.65,6.64,10.47,7.63,8.42,-1.83,DCC-AQ13
2021-09-06 01:00:00,25.02,0.74,6.36,10.08,7.4,8.42,-2.05,DCC-AQ13
2021-09-06 02:00:00,30.36,-0.41,6.83,10.47,7.75,8.6,-2.06,DCC-AQ13
2021-09-06 03:00:00,14.24,-0.56,13.15,16.88,14.49,15.59,-2.06,DCC-AQ13
2021-09-06 04:00:00,5.77,-1.5,12.93,17.21,14.29,15.44,-1.95,DCC-AQ13
2021-09-06 05:00:00,14.0,2.92,10.67,15.66,11.98,13.08,-1.97,DCC-AQ13
2021-09-06 06:00:00,38.47,28.22,12.62,25.99,15.05,16.85,-1.21,DCC-AQ13
2021-09-06 07:00:00,48.4,25.81,14.1,29.31,16.85,18.84,-1.27,DCC-AQ13
2021-09-06 08:00:00,70.46,74.38,15.05,36.25,18.71,21.72,0.06,DCC-AQ13
2021-09-06 09:00:00,66.97,67.73,14.07,40.41,18.38,22.23,0.11,DCC-AQ13
2021-09-06 10:00:00,49.07,31.2,9.17,34.24,13.33,17.56,-1.33,DCC-AQ13
2021-09-06 11:00:00,51.18,50.51,9.12,23.02,11.57,13.82,-0.65,DCC-AQ13
2021-09-06 12:00:00,57.2,61.58,11.89,30.43,14.96,17.38,-0.15,DCC-AQ13
2021-09-06 13:00:00,46.89,43.32,10.45,23.89,13.1,15.15,-0.88,DCC-AQ13
2021-09-06 14:00:00,42.03,29.01,8.23,22.77,11.03,13.34,-1.31,DCC-AQ13
2021-09-06 15:00:00,39.23,26.86,6.49,18.1,8.9,11.04,-1.31,DCC-AQ13
2021-09-06 16:00:00,56.83,59.97,6.61,18.36,8.9,10.8,-0.46,DCC-AQ13
2021-09-06 17:00:00,58.23,42.16,6.03,19.48,8.54,10.74,-0.78,DCC-AQ13
2021-09-06 18:00:00,59.92,26.48,6.02,22.34,9.15,12.04,-1.12,DCC-AQ13
2021-09-06 19:00:00,16.07,0.83,5.63,12.1,7.66,9.43,-2.0,DCC-AQ13
2021-09-06 20:00:00,20.5,0.49,5.62,10.35,7.07,8.21,-1.98,DCC-AQ13
2021-09-06 21:00:00,25.22,0.43,6.79,11.29,8.09,9.03,-1.97,DCC-AQ13
2021-09-06 22:00:00,19.86,3.18,7.32,10.82,8.49,9.4,-1.97,DCC-AQ13
2021-09-06 23:00:00,24.8,4.91,7.96,11.99,9.26,10.21,-2.01,DCC-AQ13
2021-09-07 00:00:00,35.23,11.99,12.94,18.29,14.86,16.23,-1.86,DCC-AQ13
2021-09-07 01:00:00,16.84,0.75,13.98,18.55,15.91,17.06,-1.99,DCC-AQ13
2021-09-07 02:00:00,24.41,2.6,17.2,21.59,19.1,20.02,-1.99,DCC-AQ13
2021-09-07 03:00:00,39.15,20.25,18.14,22.31,19.92,20.74,-1.45,DCC-AQ13
2021-09-07 04:00:00,37.57,30.56,17.01,22.16,18.83,19.69,-1.37,DCC-AQ13
2021-09-07 05:00:00,42.92,48.27,14.21,19.84,15.83,16.73,-0.69,DCC-AQ13
2021-09-07 06:00:00,47.07,61.74,13.53,22.59,15.53,16.58,-0.46,DCC-AQ13
2021-09-07 07:00:00,49.16,53.0,16.71,27.64,19.36,20.87,-0.59,DCC-AQ13
2021-09-07 08:00:00,49.43,31.0,12.41,23.52,14.58,16.26,-1.25,DCC-AQ13
2021-09-07 09:00:00,41.04,24.46,8.92,19.21,10.77,12.34,-1.6,DCC-AQ13
2021-09-07 10:00:00,24.5,13.79,6.08,18.12,8.02,9.72,-1.99,DCC-AQ13
2021-09-07 11:00:00,35.9,22.43,9.12,24.83,11.82,14.11,-1.53,DCC-AQ13
2021-09-07 12:00:00,36.05,20.77,10.2,39.99,14.39,17.29,-1.6,DCC-AQ13
2021-09-07 13:00:00,38.27,27.1,14.78,43.12,19.32,22.52,-1.51,DCC-AQ13
2021-09-07 14:00:00,38.07,15.13,17.19,41.59,21.35,24.08,-1.54,DCC-AQ13
2021-09-07 15:00:00,43.19,17.55,16.67,31.39,19.62,21.43,-1.55,DCC-AQ13
2021-09-07 16:00:00,59.66,32.0,12.31,24.1,14.49,15.97,-1.22,DCC-AQ13
2021-09-07 17:00:00,66.31,41.39,9.6,19.89,11.44,12.97,-0.86,DCC-AQ13
2021-09-07 18:00:00,50.4,15.33,8.77,12.97,9.82,10.78,-1.68,DCC-AQ13
2021-09-07 19:00:00,14.33,-1.9,13.15,16.36,14.35,15.16,-2.1,DCC-AQ13
2021-09-07 20:00:00,10.95,-1.94,21.92,26.41,23.93,24.92,-2.0,DCC-AQ13
2021-09-07 21:00:00,11.99,-0.96,25.65,33.14,28.31,29.61,-2.02,DCC-AQ13
2021-09-07 22:00:00,9.09,-1.79,30.99,37.25,34.07,35.34,-2.08,DCC-AQ13
2021-09-07 23:00:00,8.63,-1.5,30.43,36.31,33.68,34.98,-2.05,DCC-AQ13
2021-09-08 00:00:00,11.06,-1.2,28.07,33.71,31.03,32.29,-1.94,DCC-AQ13
2021-09-08 01:00:00,7.52,-1.18,20.43,24.63,22.31,23.36,-2.09,DCC-AQ13
2021-09-08 02:00:00,2.99,-1.61,14.69,18.09,16.08,17.08,-2.05,DCC-AQ13
2021-09-08 03:00:00,1.63,0.8,14.02,18.9,15.64,16.81,-1.96,DCC-AQ13
2021-09-08 04:00:00,2.69,-0.97,14.72,20.22,16.63,17.9,-2.1,DCC-AQ13
2021-09-08 05:00:00,3.63,-1.56,15.59,21.22,17.61,19.03,-2.08,DCC-AQ13
2021-09-08 06:00:00,12.99,1.88,18.81,27.9,21.31,23.08,-1.9,DCC-AQ13
2021-09-08 07:00:00,26.13,11.93,19.8,30.85,22.76,25.04,-1.67,DCC-AQ13
2021-09-08 08:00:00,23.92,2.7,19.14,39.98,23.4,26.91,-1.72,DCC-AQ13
2021-09-08 09:00:00,27.61,7.88,17.55,39.39,21.95,25.73,-1.63,DCC-AQ13
2021-09-08 10:00:00,13.33,0.06,12.8,24.65,15.2,17.25,-1.98,DCC-AQ13
2021-09-08 11:00:00,37.45,17.72,11.43,33.5,14.71,17.54,-1.52,DCC-AQ13
2021-09-08 12:00:00,66.33,39.21,12.99,40.78,17.28,21.13,-0.97,DCC-AQ13
2021-09-08 13:00:00,76.91,71.55,13.11,34.17,16.87,20.38,0.12,DCC-AQ13
2021-09-08 14:00:00,61.56,32.22,11.98,38.33,16.3,20.25,-1.06,DCC-AQ13
2021-09-08 15:00:00,64.02,29.75,11.92,34.06,15.78,19.35,-1.09,DCC-AQ13
2021-09-08 16:00:00,82.43,47.09,11.78,29.78,15.02,18.08,-0.74,DCC-AQ13
2021-09-08 17:00:00,92.56,56.98,11.62,44.77,16.61,21.31,-0.21,DCC-AQ13
2021-09-08 18:00:00,61.32,29.06,12.36,29.57,15.79,19.01,-0.99,DCC-AQ13
2021-09-08 19:00:00,72.72,34.39,14.17,30.23,17.88,21.24,-0.66,DCC-AQ13
2021-09-08 20:00:00,42.87,14.53,14.16,26.47,17.44,20.51,-1.48,DCC-AQ13
2021-09-08 21:00:00,43.28,11.15,14.56,26.78,17.84,20.8,-1.5,DCC-AQ13
2021-09-08 22:00:00,19.33,-0.3,15.08,25.41,18.11,20.64,-1.78,DCC-AQ13
2021-09-08 23:00:00,11.65,-1.16,15.33,25.1,18.34,21.06,-1.79,DCC-AQ13
2021-09-09 00:00:00,9.38,-1.57,16.03,22.61,18.39,20.3,-1.81,DCC-AQ13
2021-09-09 01:00:00,8.52,-1.26,16.81,26.13,20.39,23.77,-1.91,DCC-AQ13
2021-09-09 02:00:00,11.87,-1.04,15.19,19.66,17.45,19.04,-1.81,DCC-AQ13
2021-09-09 03:00:00,34.3,14.84,18.92,22.77,20.94,22.06,-1.57,DCC-AQ13
2021-09-09 04:00:00,22.57,20.54,19.85,25.14,22.46,24.07,-1.34,DCC-AQ13
2021-09-09 05:00:00,28.25,21.18,21.35,27.7,24.23,26.23,-1.21,DCC-AQ13
2021-09-09 06:00:00,40.63,129.96,11.9,17.87,13.63,15.15,1.74,DCC-AQ13
2021-09-09 07:00:00,3.51,455.01,6.27,11.72,7.45,8.53,1.23,DCC-AQ13
2021-09-09 08:00:00,42.67,62.51,5.77,27.18,9.0,12.41,124.47,DCC-AQ13
2021-09-09 09:00:00,46.05,78.15,6.54,37.78,11.12,15.7,0.43,DCC-AQ13
2021-09-09 10:00:00,45.89,77.55,7.41,39.61,11.71,15.5,0.63,DCC-AQ13
2021-09-09 11:00:00,50.26,92.75,4.91,37.12,9.23,13.11,0.87,DCC-AQ13
2021-09-09 12:00:00,45.8,69.75,2.93,27.68,6.22,9.11,0.41,DCC-AQ13
2021-09-09 13:00:00,40.03,54.76,6.06,24.92,8.78,10.92,-0.26,DCC-AQ13
2021-09-09 14:00:00,42.11,38.48,5.93,21.07,8.13,10.05,-0.31,DCC-AQ13
2021-09-09 15:00:00,32.98,25.21,4.05,13.49,5.44,6.7,-0.98,DCC-AQ13
2021-09-09 16:00:00,59.44,65.43,4.67,15.22,6.19,7.36,0.21,DCC-AQ13
2021-09-09 17:00:00,70.4,107.35,6.72,18.22,8.29,9.48,1.5,DCC-AQ13
2021-09-09 18:00:00,46.91,43.19,3.06,11.53,4.21,5.22,-0.35,DCC-AQ13
2021-09-09 19:00:00,52.46,46.82,3.87,12.89,5.2,6.44,-0.26,DCC-AQ13
2021-09-09 20:00:00,35.68,14.65,4.42,7.43,4.99,5.61,-1.0,DCC-AQ13
2021-09-09 21:00:00,34.78,42.17,6.49,12.99,7.66,8.9,-0.27,DCC-AQ13
2021-09-09 22:00:00,29.98,28.49,6.56,14.93,7.89,9.13,-0.57,DCC-AQ13
2021-09-09 23:00:00,20.61,19.43,6.92,14.65,8.36,9.78,-0.96,DCC-AQ13
2021-09-10 00:00:00,32.74,36.12,12.13,20.54,13.86,15.3,-0.43,DCC-AQ13
2021-09-10 01:00:00,32.94,34.85,11.6,18.13,13.12,14.28,-0.47,DCC-AQ13
2021-09-10 02:00:00,31.04,11.2,9.82,14.75,11.01,12.1,-1.09,DCC-AQ13
2021-09-10 03:00:00,21.57,0.97,6.82,12.92,8.1,9.59,-1.31,DCC-AQ13
2021-09-10 04:00:00,21.85,5.53,11.03,18.91,12.66,14.37,-1.25,DCC-AQ13
2021-09-10 05:00:00,24.74,9.7,8.59,15.6,9.99,11.42,-1.16,DCC-AQ13
2021-09-10 06:00:00,24.13,9.47,6.39,14.1,7.81,9.36,-1.26,DCC-AQ13
2021-09-10 07:00:00,40.85,64.81,5.97,32.57,9.66,12.9,0.21,DCC-AQ13
2021-09-10 08:00:00,40.24,40.49,6.58,27.4,9.55,11.96,-0.27,DCC-AQ13
2021-09-10 09:00:00,35.01,43.38,7.22,24.21,9.65,11.67,-0.26,DCC-AQ13
2021-09-10 10:00:00,33.85,45.07,5.53,21.86,7.96,10.11,-0.34,DCC-AQ13
2021-09-10 11:00:00,37.86,37.72,6.88,22.18,9.03,10.78,-0.35,DCC-AQ13
2021-09-10 12:00:00,29.21,11.34,10.81,27.86,13.29,15.26,-1.05,DCC-AQ13
2021-09-10 13:00:00,24.89,8.25,9.74,22.55,11.74,13.34,-1.31,DCC-AQ13
2021-09-10 14:00:00,25.47,9.98,7.94,20.59,9.89,11.51,-1.16,DCC-AQ13
2021-09-10 15:00:00,25.06,9.8,9.28,21.01,11.21,12.83,-1.22,DCC-AQ13
2021-09-10 16:00:00,20.24,2.77,7.39,17.83,9.29,10.99,-1.36,DCC-AQ13
2021-09-10 17:00:00,16.99,1.33,8.13,19.18,9.89,11.25,-1.55,DCC-AQ13
2021-09-10 18:00:00,16.81,0.59,5.83,13.78,7.22,8.46,-1.48,DCC-AQ13
2021-09-10 19:00:00,15.9,0.19,3.42,8.19,4.35,5.11,-1.52,DCC-AQ13
2021-09-10 20:00:00,12.21,-2.23,4.25,7.85,5.09,5.77,-1.59,DCC-AQ13
2021-09-10 21:00:00,8.6,-3.16,3.91,7.17,4.71,5.44,-1.71,DCC-AQ13
2021-09-10 22:00:00,6.85,-4.13,2.9,6.84,3.69,4.39,-1.69,DCC-AQ13
2021-09-10 23:00:00,9.67,0.94,2.38,6.07,3.16,3.92,-1.58,DCC-AQ13
2021-09-11 00:00:00,3.57,-3.25,2.61,6.01,3.47,4.26,-1.72,DCC-AQ13
2021-09-11 01:00:00,0.31,-4.31,2.36,7.25,3.3,4.1,-1.62,DCC-AQ13
2021-09-11 02:00:00,0.41,-5.08,2.5,12.39,3.94,5.08,-1.79,DCC-AQ13
2021-09-11 03:00:00,2.51,-3.79,3.05,8.39,4.12,5.09,-1.82,DCC-AQ13
2021-09-11 04:00:00,2.02,-4.23,2.66,6.08,3.42,4.15,-1.63,DCC-AQ13
2021-09-11 05:00:00,20.24,7.8,2.81,6.23,3.61,4.3,-1.38,DCC-AQ13
2021-09-11 06:00:00,18.96,3.97,2.4,6.39,3.18,3.79,-1.41,DCC-AQ13
2021-09-11 07:00:00,13.32,-0.43,2.03,6.23,2.78,3.45,-1.53,DCC-AQ13
2021-09-11 08:00:00,8.98,-0.04,1.62,5.95,2.41,3.18,-1.64,DCC-AQ13
2021-09-11 09:00:00,6.73,-0.25,1.47,4.71,2.15,2.73,-1.61,DCC-AQ13
2021-09-11 10:00:00,13.97,4.14,1.33,5.48,2.06,2.69,-1.64,DCC-AQ13
