datetime,no2,o3,serial_number,pm1,pm10,pm2_5,pm4
2022-04-03 12:00:00,32.6,51.3,DCC-AQ69,6.49,12.56,7.64,8.63
2022-04-03 13:00:00,32.55,54.19,DCC-AQ69,5.86,11.18,6.91,7.73
2022-04-03 14:00:00,36.32,54.46,DCC-AQ69,4.39,10.44,5.72,7.07
2022-04-03 15:00:00,27.56,58.56,DCC-AQ69,3.69,15.16,5.75,7.77
2022-04-03 16:00:00,31.11,55.79,DCC-AQ69,3.35,10.9,4.85,6.16
2022-04-03 17:00:00,41.28,45.37,DCC-AQ69,3.39,13.1,5.24,7.06
2022-04-03 18:00:00,37.97,47.08,DCC-AQ69,3.67,19.84,6.2,8.55
2022-04-03 19:00:00,22.37,60.76,DCC-AQ69,4.85,15.72,6.85,8.62
2022-04-03 20:00:00,21.3,58.31,DCC-AQ69,3.32,9.2,4.64,5.78
2022-04-03 21:00:00,19.92,56.77,DCC-AQ69,2.74,6.69,3.67,4.43
2022-04-03 22:00:00,13.44,57.07,DCC-AQ69,2.16,4.26,2.76,3.26
2022-04-03 23:00:00,12.5,51.53,DCC-AQ69,2.0,2.98,2.32,2.6
2022-04-04 00:00:00,16.74,43.34,DCC-AQ69,2.64,3.43,2.87,3.05
2022-04-04 01:00:00,15.08,41.37,DCC-AQ69,2.78,3.63,3.03,3.22
2022-04-04 02:00:00,11.09,47.14,DCC-AQ69,1.29,2.05,1.53,1.72
2022-04-04 03:00:00,9.9,47.67,DCC-AQ69,0.91,1.74,1.16,1.38
2022-04-04 04:00:00,19.0,43.63,DCC-AQ69,0.61,1.23,0.85,1.07
2022-04-04 05:00:00,33.43,35.17,DCC-AQ69,0.88,1.96,1.15,1.39
2022-04-04 06:00:00,44.71,25.68,DCC-AQ69,1.98,4.16,2.55,3.03
2022-04-04 07:00:00,55.77,17.29,DCC-AQ69,2.02,8.24,3.18,4.36
2022-04-04 08:00:00,56.49,14.79,DCC-AQ69,2.77,13.56,4.48,6.03
2022-04-04 09:00:00,50.43,19.47,DCC-AQ69,2.31,11.02,3.74,5.06
2022-04-04 10:00:00,37.56,26.41,DCC-AQ69,1.75,15.33,3.71,5.52
2022-04-04 11:00:00,32.31,30.61,DCC-AQ69,2.43,32.35,7.02,11.73
2022-04-04 12:00:00,28.49,41.76,DCC-AQ69,2.45,38.33,7.84,13.31
2022-04-04 13:00:00,29.74,41.84,DCC-AQ69,2.69,59.71,11.07,19.86
2022-04-04 14:00:00,32.74,36.71,DCC-AQ69,2.6,54.94,10.5,19.1
2022-04-04 15:00:00,42.92,26.96,DCC-AQ69,2.2,18.77,4.8,7.51
2022-04-04 16:00:00,40.74,27.99,DCC-AQ69,2.29,13.67,4.11,5.76
2022-04-04 17:00:00,38.24,32.05,DCC-AQ69,3.21,12.26,4.88,6.29
2022-04-04 18:00:00,35.62,33.66,DCC-AQ69,3.67,9.31,4.94,6.04
2022-04-04 19:00:00,32.94,36.75,DCC-AQ69,4.53,10.24,6.03,7.34
2022-04-04 20:00:00,28.38,40.76,DCC-AQ69,5.3,12.71,7.68,9.72
2022-04-04 21:00:00,24.57,43.41,DCC-AQ69,4.14,9.85,6.11,7.74
2022-04-04 22:00:00,23.63,46.67,DCC-AQ69,4.28,12.74,7.47,10.03
2022-04-04 23:00:00,16.96,52.82,DCC-AQ69,5.07,14.14,9.02,12.19
2022-04-05 00:00:00,15.03,58.43,DCC-AQ69,4.88,14.45,9.11,12.54
2022-04-05 01:00:00,11.96,58.89,DCC-AQ69,5.19,15.66,9.76,13.46
2022-04-05 02:00:00,10.06,62.9,DCC-AQ69,4.45,14.06,8.48,11.87
2022-04-05 03:00:00,9.66,66.21,DCC-AQ69,3.64,11.89,7.18,10.25
2022-04-05 04:00:00,16.96,62.08,DCC-AQ69,3.44,12.5,7.02,10.18
2022-04-05 05:00:00,33.08,49.3,DCC-AQ69,3.49,13.48,7.13,10.44
2022-04-05 06:00:00,46.74,37.39,DCC-AQ69,3.53,15.11,6.85,9.98
2022-04-05 07:00:00,49.2,34.05,DCC-AQ69,3.24,21.28,6.99,10.41
2022-04-05 08:00:00,55.82,32.33,DCC-AQ69,3.11,24.09,6.71,9.88
2022-04-05 09:00:00,38.87,44.67,DCC-AQ69,2.97,22.72,6.56,9.98
2022-04-05 10:00:00,35.79,48.06,DCC-AQ69,3.21,36.17,8.38,13.06
2022-04-05 11:00:00,38.52,51.28,DCC-AQ69,3.23,38.18,8.68,14.01
2022-04-05 12:00:00,33.07,53.68,DCC-AQ69,3.0,29.1,7.2,10.98
2022-04-05 13:00:00,34.4,52.87,DCC-AQ69,2.65,27.82,6.42,9.77
2022-04-05 14:00:00,37.6,51.85,DCC-AQ69,2.5,29.11,6.43,9.96
2022-04-05 15:00:00,45.02,41.42,DCC-AQ69,3.1,27.75,7.18,10.98
2022-04-05 16:00:00,55.65,34.22,DCC-AQ69,2.85,20.27,6.01,8.95
2022-04-05 17:00:00,43.19,42.18,DCC-AQ69,2.97,14.58,5.12,6.98
2022-04-05 18:00:00,32.85,43.5,DCC-AQ69,2.7,8.03,3.9,4.89
2022-04-05 19:00:00,28.53,43.74,DCC-AQ69,3.08,6.76,4.02,4.77
2022-04-05 20:00:00,24.68,50.8,DCC-AQ69,2.31,8.14,3.46,4.45
2022-04-05 21:00:00,17.7,55.77,DCC-AQ69,2.08,7.46,3.35,4.43
2022-04-05 22:00:00,17.6,60.43,DCC-AQ69,1.78,4.73,2.8,3.63
2022-04-05 23:00:00,10.03,65.39,DCC-AQ69,2.3,7.45,4.12,5.61
2022-04-06 00:00:00,7.88,66.44,DCC-AQ69,1.79,6.15,3.4,4.64
2022-04-06 01:00:00,6.93,63.91,DCC-AQ69,1.33,4.7,2.67,3.84
2022-04-06 02:00:00,5.98,64.68,DCC-AQ69,1.42,6.83,3.23,4.87
2022-04-06 03:00:00,6.62,61.35,DCC-AQ69,1.79,7.9,4.01,6.08
2022-04-06 04:00:00,12.46,54.24,DCC-AQ69,1.95,10.44,4.49,6.7
2022-04-06 05:00:00,25.96,47.63,DCC-AQ69,1.14,5.87,2.42,3.56
2022-04-06 06:00:00,46.38,31.61,DCC-AQ69,0.99,5.17,1.88,2.8
2022-04-06 07:00:00,55.07,26.28,DCC-AQ69,1.37,7.78,2.55,3.53
2022-04-06 08:00:00,42.19,31.69,DCC-AQ69,1.99,12.86,3.94,5.68
2022-04-06 09:00:00,33.22,43.05,DCC-AQ69,2.91,14.69,5.24,7.38
2022-04-06 10:00:00,36.3,44.8,DCC-AQ69,1.99,26.7,5.74,9.25
2022-04-06 11:00:00,42.86,35.41,DCC-AQ69,2.73,21.14,5.68,8.26
2022-04-06 12:00:00,39.42,40.94,DCC-AQ69,2.4,9.06,3.93,5.34
2022-04-06 13:00:00,35.94,42.32,DCC-AQ69,2.2,20.08,5.11,7.71
2022-04-06 14:00:00,40.37,33.1,DCC-AQ69,2.88,19.82,5.83,8.53
2022-04-06 15:00:00,36.85,35.02,DCC-AQ69,2.23,19.17,5.24,7.96
2022-04-06 16:00:00,47.27,21.63,DCC-AQ69,2.91,9.43,4.9,6.57
2022-04-06 17:00:00,36.82,41.36,DCC-AQ69,2.4,6.55,3.72,4.88
2022-04-06 18:00:00,29.75,56.95,DCC-AQ69,2.55,8.18,4.2,5.75
2022-04-06 19:00:00,20.59,62.68,DCC-AQ69,3.84,15.48,7.13,10.11
2022-04-06 20:00:00,17.29,65.54,DCC-AQ69,3.69,14.29,6.94,9.7
2022-04-06 21:00:00,13.07,64.43,DCC-AQ69,2.7,10.97,5.23,7.26
2022-04-06 22:00:00,9.15,66.72,DCC-AQ69,2.69,10.94,5.4,7.55
2022-04-06 23:00:00,6.85,70.55,DCC-AQ69,2.66,11.52,5.52,7.82
2022-04-07 00:00:00,5.86,72.41,DCC-AQ69,2.49,10.71,5.3,7.7
2022-04-07 01:00:00,7.14,71.57,DCC-AQ69,2.58,8.91,5.23,7.42
2022-04-07 02:00:00,7.27,73.81,DCC-AQ69,1.92,7.87,4.03,5.86
2022-04-07 03:00:00,7.04,73.73,DCC-AQ69,1.88,6.83,3.83,5.39
2022-04-07 04:00:00,14.09,68.32,DCC-AQ69,2.17,8.93,4.51,6.48
2022-04-07 05:00:00,23.26,60.26,DCC-AQ69,2.56,11.47,5.51,8.17
2022-04-07 06:00:00,38.32,50.14,DCC-AQ69,2.97,17.06,6.36,9.31
2022-04-07 07:00:00,43.88,43.58,DCC-AQ69,2.87,24.5,7.1,10.77
2022-04-07 08:00:00,41.45,43.7,DCC-AQ69,2.78,28.01,7.27,11.18
2022-04-07 09:00:00,33.0,49.52,DCC-AQ69,2.03,17.6,4.89,7.5
2022-04-07 10:00:00,32.14,51.08,DCC-AQ69,1.88,19.13,4.76,7.32
2022-04-07 11:00:00,31.96,50.85,DCC-AQ69,2.46,20.85,5.73,8.66
2022-04-07 12:00:00,33.7,51.2,DCC-AQ69,2.97,19.22,6.1,8.71
2022-04-07 13:00:00,34.7,49.18,DCC-AQ69,3.13,17.22,6.37,9.29
2022-04-07 14:00:00,41.55,45.41,DCC-AQ69,2.95,16.53,5.88,8.45
2022-04-07 15:00:00,41.53,44.77,DCC-AQ69,2.78,17.99,5.75,8.17
2022-04-07 16:00:00,50.74,31.86,DCC-AQ69,3.32,20.92,6.76,9.56
2022-04-07 17:00:00,50.48,34.93,DCC-AQ69,3.56,20.11,6.98,9.84
2022-04-07 18:00:00,48.28,34.72,DCC-AQ69,3.6,16.91,6.46,8.86
2022-04-07 19:00:00,54.68,25.96,DCC-AQ69,4.62,18.37,7.67,10.2
2022-04-07 20:00:00,58.63,17.55,DCC-AQ69,6.06,16.26,8.35,10.19
2022-04-07 21:00:00,59.3,15.24,DCC-AQ69,5.56,18.12,8.14,10.23
2022-04-07 22:00:00,48.51,22.95,DCC-AQ69,5.6,16.87,8.28,10.71
2022-04-07 23:00:00,31.97,31.39,DCC-AQ69,5.83,13.91,8.12,10.12
2022-04-08 00:00:00,28.75,32.67,DCC-AQ69,4.98,12.34,7.21,9.07
2022-04-08 01:00:00,30.35,31.44,DCC-AQ69,4.77,12.04,6.95,8.82
2022-04-08 02:00:00,27.24,31.14,DCC-AQ69,4.36,11.56,6.47,8.25
2022-04-08 03:00:00,28.19,30.13,DCC-AQ69,3.92,9.98,5.69,7.24
2022-04-08 04:00:00,41.23,18.32,DCC-AQ69,3.97,13.62,6.22,8.25
2022-04-08 05:00:00,73.12,1.89,DCC-AQ69,3.98,20.68,7.25,10.26
2022-04-08 06:00:00,79.69,2.68,DCC-AQ69,5.08,25.76,9.31,13.02
2022-04-08 07:00:00,75.28,6.11,DCC-AQ69,5.56,31.9,10.53,14.88
2022-04-08 08:00:00,62.6,17.45,DCC-AQ69,4.76,26.4,8.99,12.53
2022-04-08 09:00:00,39.55,38.25,DCC-AQ69,3.54,19.07,6.71,9.2
2022-04-08 10:00:00,47.11,37.04,DCC-AQ69,3.52,29.24,8.15,12.29
2022-04-08 11:00:00,35.38,43.75,DCC-AQ69,3.24,24.47,7.05,10.26
2022-04-08 12:00:00,38.57,44.51,DCC-AQ69,3.55,17.79,6.53,9.17
2022-04-08 13:00:00,41.14,47.25,DCC-AQ69,2.43,9.79,4.22,5.77
2022-04-08 14:00:00,40.23,47.4,DCC-AQ69,2.73,13.91,5.15,7.39
2022-04-08 15:00:00,54.77,35.05,DCC-AQ69,3.42,18.73,6.19,8.69
2022-04-08 16:00:00,47.95,44.05,DCC-AQ69,2.29,14.0,4.31,6.01
2022-04-08 17:00:00,47.05,42.83,DCC-AQ69,3.09,15.68,5.32,7.34
2022-04-08 18:00:00,48.06,43.5,DCC-AQ69,3.33,11.69,4.89,6.23
2022-04-08 19:00:00,50.64,34.79,DCC-AQ69,4.47,14.17,6.33,7.96
2022-04-08 20:00:00,54.35,30.52,DCC-AQ69,5.2,12.13,6.74,8.1
2022-04-08 21:00:00,64.85,10.23,DCC-AQ69,7.48,16.87,9.36,10.93
2022-04-08 22:00:00,66.0,4.3,DCC-AQ69,9.26,19.33,11.49,13.44
2022-04-08 23:00:00,61.77,9.53,DCC-AQ69,7.78,16.36,9.86,11.63
2022-04-09 00:00:00,48.44,18.44,DCC-AQ69,6.71,13.11,8.53,9.96
2022-04-09 01:00:00,42.32,21.53,DCC-AQ69,5.2,10.98,6.91,8.42
2022-04-09 02:00:00,34.77,26.32,DCC-AQ69,6.78,13.44,8.61,10.19
2022-04-09 03:00:00,31.07,30.74,DCC-AQ69,4.21,10.73,6.04,7.75
2022-04-09 04:00:00,27.18,35.1,DCC-AQ69,3.62,9.54,5.37,6.98
2022-04-09 05:00:00,35.11,34.26,DCC-AQ69,3.19,10.62,5.13,7.03
2022-04-09 06:00:00,53.09,20.68,DCC-AQ69,3.44,13.15,5.73,7.97
2022-04-09 07:00:00,55.82,19.85,DCC-AQ69,4.0,19.85,7.04,9.77
2022-04-09 08:00:00,47.57,27.65,DCC-AQ69,3.66,24.91,7.14,9.96
2022-04-09 09:00:00,45.33,29.53,DCC-AQ69,3.82,18.01,6.66,9.38
2022-04-09 10:00:00,44.85,37.47,DCC-AQ69,3.2,18.37,6.12,8.91
2022-04-09 11:00:00,35.8,49.42,DCC-AQ69,2.24,11.73,4.21,6.11
2022-04-09 12:00:00,42.78,47.49,DCC-AQ69,2.57,11.39,4.42,6.09
2022-04-09 13:00:00,45.0,46.65,DCC-AQ69,2.25,11.3,4.06,5.72
2022-04-09 14:00:00,31.66,55.78,DCC-AQ69,2.22,10.45,3.9,5.44
2022-04-09 15:00:00,45.28,46.22,DCC-AQ69,2.79,13.71,5.04,7.17
2022-04-09 16:00:00,46.09,45.7,DCC-AQ69,3.17,20.27,6.28,9.06
2022-04-09 17:00:00,53.46,40.64,DCC-AQ69,3.99,27.95,8.0,11.67
2022-04-09 18:00:00,49.04,39.1,DCC-AQ69,4.92,25.39,8.54,11.83
2022-04-09 19:00:00,52.36,34.92,DCC-AQ69,5.45,20.61,8.43,11.19
2022-04-09 20:00:00,62.5,20.51,DCC-AQ69,7.01,24.67,10.33,13.4
2022-04-09 21:00:00,72.09,8.29,DCC-AQ69,8.74,29.2,12.62,16.27
2022-04-09 22:00:00,79.88,2.9,DCC-AQ69,10.18,29.77,13.98,17.57
2022-04-09 23:00:00,78.04,2.59,DCC-AQ69,11.97,30.05,15.58,18.79
2022-04-10 00:00:00,76.14,-0.69,DCC-AQ69,12.18,23.27,14.86,17.27
2022-04-10 01:00:00,68.36,10.04,DCC-AQ69,13.56,26.2,16.48,19.16
2022-04-10 02:00:00,44.86,31.49,DCC-AQ69,5.7,14.29,7.54,9.15
2022-04-10 03:00:00,29.81,47.81,DCC-AQ69,3.02,9.76,4.59,6.02
2022-04-10 04:00:00,19.14,61.28,DCC-AQ69,1.41,7.74,2.86,4.3
2022-04-10 05:00:00,16.65,65.11,DCC-AQ69,1.45,7.89,2.9,4.13
2022-04-10 06:00:00,33.53,52.34,DCC-AQ69,1.45,8.66,3.13,4.74
2022-04-10 07:00:00,28.35,60.08,DCC-AQ69,1.43,10.23,3.39,5.2
2022-04-10 08:00:00,33.26,56.32,DCC-AQ69,1.84,12.79,4.22,6.35
2022-04-10 09:00:00,29.83,58.15,DCC-AQ69,2.21,14.73,4.85,7.16
2022-04-10 10:00:00,40.17,52.37,DCC-AQ69,2.65,15.45,5.59,8.2
2022-04-10 11:00:00,40.24,58.5,DCC-AQ69,2.91,17.99,6.17,9.1
2022-04-10 12:00:00,33.0,61.45,DCC-AQ69,2.97,14.92,5.94,8.73
2022-04-10 13:00:00,32.35,60.82,DCC-AQ69,3.38,16.19,6.59,9.37
2022-04-10 14:00:00,38.18,59.04,DCC-AQ69,4.72,21.66,8.86,12.5
2022-04-10 15:00:00,31.87,63.13,DCC-AQ69,4.49,20.72,8.52,12.14
2022-04-10 16:00:00,35.21,61.5,DCC-AQ69,4.31,17.86,7.84,11.0
2022-04-10 17:00:00,33.74,64.22,DCC-AQ69,4.26,19.04,7.93,11.33
2022-04-10 18:00:00,35.87,61.67,DCC-AQ69,4.97,18.23,8.57,11.87
2022-04-10 19:00:00,31.0,65.21,DCC-AQ69,4.32,16.97,7.61,10.5
2022-04-10 20:00:00,26.35,71.23,DCC-AQ69,3.91,14.48,7.05,9.96
2022-04-10 21:00:00,15.86,79.22,DCC-AQ69,3.74,15.69,6.86,9.64
2022-04-10 22:00:00,15.25,77.04,DCC-AQ69,3.03,19.21,6.25,8.77
2022-04-25 22:00:00,28.56,59.37,DCC-AQ69,5.46,15.84,7.7,9.68
2022-04-25 23:00:00,30.03,51.1,DCC-AQ69,6.38,16.71,8.64,10.79
2022-04-26 00:00:00,64.87,1.88,DCC-AQ69,9.99,17.1,11.95,13.77
2022-04-26 01:00:00,63.22,3.18,DCC-AQ69,9.4,17.19,11.46,13.27
2022-04-26 02:00:00,57.65,2.9,DCC-AQ69,9.25,17.12,11.41,13.43
2022-04-26 03:00:00,59.71,-2.11,DCC-AQ69,8.98,17.56,11.18,13.2
2022-04-26 04:00:00,64.43,-1.62,DCC-AQ69,10.47,22.78,13.08,15.33
2022-04-26 05:00:00,69.63,-1.81,DCC-AQ69,11.27,35.36,15.57,19.45
2022-04-26 06:00:00,84.32,-1.83,DCC-AQ69,12.48,43.38,17.9,23.16
2022-04-26 07:00:00,64.56,8.99,DCC-AQ69,9.34,28.8,13.29,17.0
2022-04-26 08:00:00,56.35,19.22,DCC-AQ69,8.97,27.26,12.83,16.29
2022-04-26 09:00:00,44.48,34.19,DCC-AQ69,10.03,26.19,13.78,17.01
2022-04-26 10:00:00,33.43,45.66,DCC-AQ69,10.43,25.27,13.88,16.78
2022-04-26 11:00:00,34.83,47.17,DCC-AQ69,10.67,26.1,14.27,17.59
2022-04-26 12:00:00,40.57,45.66,DCC-AQ69,12.88,27.64,16.43,19.57
2022-04-26 13:00:00,54.43,37.61,DCC-AQ69,13.55,28.36,17.08,20.09
2022-04-26 14:00:00,69.0,26.15,DCC-AQ69,16.85,31.35,20.55,23.66
2022-04-26 15:00:00,57.49,37.62,DCC-AQ69,14.0,28.66,17.38,20.18
2022-04-26 16:00:00,71.19,24.45,DCC-AQ69,9.51,21.87,12.1,14.41
2022-04-26 17:00:00,67.4,32.13,DCC-AQ69,12.99,26.61,16.19,19.03
2022-04-26 18:00:00,57.05,42.45,DCC-AQ69,11.23,24.09,14.24,16.99
2022-04-26 19:00:00,45.18,58.5,DCC-AQ69,10.7,21.36,13.21,15.51
2022-04-26 20:00:00,36.83,64.34,DCC-AQ69,9.91,20.0,12.2,14.14
2022-04-26 21:00:00,43.98,53.43,DCC-AQ69,6.8,14.36,8.51,10.01
2022-04-26 22:00:00,38.79,53.79,DCC-AQ69,5.48,13.7,7.37,9.27
2022-04-26 23:00:00,25.52,61.26,DCC-AQ69,5.49,13.92,7.5,9.51
2022-04-27 00:00:00,26.13,49.13,DCC-AQ69,6.96,11.92,8.44,9.74
2022-04-27 01:00:00,57.5,5.67,DCC-AQ69,13.25,20.37,15.31,16.99
2022-04-27 02:00:00,43.75,22.05,DCC-AQ69,10.83,16.52,12.57,14.09
2022-04-27 03:00:00,24.16,36.43,DCC-AQ69,10.87,20.47,13.8,16.24
2022-04-27 04:00:00,57.53,2.04,DCC-AQ69,12.26,25.86,15.92,19.15
2022-04-27 05:00:00,61.42,-1.66,DCC-AQ69,10.07,34.49,14.37,18.32
2022-04-27 06:00:00,80.88,-1.34,DCC-AQ69,12.18,34.95,16.78,21.11
2022-04-27 07:00:00,71.86,3.7,DCC-AQ69,12.11,35.55,16.86,20.99
2022-04-27 08:00:00,42.14,29.29,DCC-AQ69,11.08,28.59,14.77,17.88
2022-04-27 09:00:00,34.39,45.22,DCC-AQ69,10.24,22.05,13.23,16.01
2022-04-27 10:00:00,32.4,54.2,DCC-AQ69,8.15,20.47,11.02,13.56
2022-04-27 11:00:00,46.08,42.86,DCC-AQ69,9.89,21.71,12.56,14.84
2022-04-27 12:00:00,41.44,45.26,DCC-AQ69,9.94,24.66,13.04,15.54
2022-04-27 13:00:00,40.79,47.4,DCC-AQ69,9.45,24.37,12.97,15.89
2022-04-27 14:00:00,47.27,47.79,DCC-AQ69,9.0,24.5,12.69,15.87
2022-04-27 15:00:00,44.82,55.8,DCC-AQ69,6.65,20.94,9.91,12.72
2022-04-27 16:00:00,71.69,27.34,DCC-AQ69,5.59,18.47,8.64,11.39
2022-04-27 17:00:00,54.84,42.76,DCC-AQ69,5.05,20.91,8.57,11.82
2022-04-27 18:00:00,38.33,58.14,DCC-AQ69,3.66,16.27,6.45,9.1
2022-04-27 19:00:00,23.3,68.93,DCC-AQ69,3.01,12.92,5.16,7.19
2022-04-27 20:00:00,27.78,63.11,DCC-AQ69,3.09,10.37,5.04,6.87
2022-04-27 21:00:00,36.42,56.45,DCC-AQ69,3.6,13.02,5.84,7.95
2022-04-27 22:00:00,24.62,67.9,DCC-AQ69,3.75,14.64,6.42,9.03
2022-04-27 23:00:00,18.35,73.42,DCC-AQ69,4.09,16.76,7.22,10.18
2022-04-28 00:00:00,10.45,76.57,DCC-AQ69,3.69,12.16,6.22,8.44
2022-04-28 01:00:00,16.18,65.39,DCC-AQ69,4.03,12.1,6.52,8.84
2022-04-28 02:00:00,45.26,21.17,DCC-AQ69,6.14,17.96,9.12,11.96
2022-04-28 03:00:00,42.13,25.06,DCC-AQ69,5.66,13.75,8.2,10.55
2022-04-28 04:00:00,58.43,12.92,DCC-AQ69,5.78,19.57,9.06,11.97
2022-04-28 05:00:00,66.52,4.15,DCC-AQ69,7.32,28.9,11.6,15.59
2022-04-28 06:00:00,84.24,-1.0,DCC-AQ69,8.32,32.87,13.15,17.55
2022-04-28 07:00:00,72.82,10.46,DCC-AQ69,6.59,34.32,12.06,17.19
2022-04-28 08:00:00,73.36,13.56,DCC-AQ69,6.82,30.91,12.04,16.7
2022-04-28 09:00:00,67.31,21.45,DCC-AQ69,8.71,31.27,13.92,18.54
2022-04-28 10:00:00,50.41,28.34,DCC-AQ69,9.03,32.44,14.2,18.61
2022-04-28 11:00:00,46.78,44.02,DCC-AQ69,8.7,27.88,13.34,17.43
2022-04-28 12:00:00,32.65,53.65,DCC-AQ69,8.92,29.8,13.83,18.09
2022-04-28 13:00:00,33.05,60.32,DCC-AQ69,9.29,27.29,13.89,17.86
2022-04-28 14:00:00,35.48,61.61,DCC-AQ69,10.87,25.9,15.1,18.85
2022-04-28 15:00:00,55.35,50.38,DCC-AQ69,10.56,27.93,15.14,19.4
2022-04-28 16:00:00,68.21,37.34,DCC-AQ69,12.25,29.57,17.02,21.43
2022-04-28 17:00:00,40.22,58.32,DCC-AQ69,10.75,25.19,14.88,18.67
2022-04-28 18:00:00,51.0,52.03,DCC-AQ69,10.8,30.65,15.64,20.31
2022-04-28 19:00:00,50.03,55.75,DCC-AQ69,11.53,26.45,15.51,19.12
2022-04-28 20:00:00,58.67,42.35,DCC-AQ69,11.55,28.35,15.77,19.48
2022-04-28 21:00:00,66.82,30.6,DCC-AQ69,12.76,29.61,16.93,20.55
2022-04-28 22:00:00,55.03,37.01,DCC-AQ69,9.8,28.92,14.26,18.38
2022-04-28 23:00:00,37.79,53.49,DCC-AQ69,9.09,22.69,12.84,16.44
2022-04-29 00:00:00,38.85,49.31,DCC-AQ69,8.67,23.73,12.65,16.69
2022-04-29 01:00:00,23.98,62.14,DCC-AQ69,8.67,19.85,11.85,14.7
2022-04-29 02:00:00,23.74,57.66,DCC-AQ69,9.9,18.2,12.98,16.0
2022-04-29 03:00:00,36.78,41.81,DCC-AQ69,11.99,22.7,15.32,18.31
2022-04-29 04:00:00,59.25,7.27,DCC-AQ69,11.75,27.81,15.95,20.12
2022-04-29 05:00:00,74.48,0.39,DCC-AQ69,12.54,35.77,17.51,22.27
2022-04-29 06:00:00,86.85,0.3,DCC-AQ69,14.13,42.77,19.86,25.24
2022-04-29 07:00:00,65.63,23.65,DCC-AQ69,11.15,29.55,15.37,19.33
2022-04-29 08:00:00,42.64,48.56,DCC-AQ69,10.26,30.73,14.58,18.34
2022-04-29 09:00:00,40.43,52.35,DCC-AQ69,11.36,27.64,15.36,18.93
2022-04-29 10:00:00,37.27,56.92,DCC-AQ69,11.35,25.92,14.94,17.99
2022-04-29 11:00:00,33.82,61.86,DCC-AQ69,11.38,26.36,15.08,18.22
2022-04-29 12:00:00,40.73,55.12,DCC-AQ69,9.93,23.81,13.42,16.38
2022-04-29 13:00:00,38.92,59.1,DCC-AQ69,11.41,26.2,15.08,18.03
2022-04-29 14:00:00,57.68,45.77,DCC-AQ69,12.83,24.81,16.46,19.67
2022-04-29 15:00:00,67.72,44.96,DCC-AQ69,12.91,27.78,16.9,20.44
2022-04-29 16:00:00,39.72,63.27,DCC-AQ69,13.93,29.16,17.94,21.43
2022-04-29 17:00:00,35.11,68.14,DCC-AQ69,14.31,30.24,18.44,22.29
2022-04-29 18:00:00,31.35,68.35,DCC-AQ69,14.31,27.27,17.91,21.14
2022-04-29 19:00:00,46.61,61.56,DCC-AQ69,14.67,27.53,17.94,20.83
2022-04-29 20:00:00,56.26,51.27,DCC-AQ69,16.08,28.9,19.38,22.38
2022-04-29 21:00:00,64.37,40.55,DCC-AQ69,16.64,31.29,20.26,23.53
2022-04-29 22:00:00,62.53,37.06,DCC-AQ69,18.57,33.5,22.38,25.79
2022-04-29 23:00:00,41.28,54.23,DCC-AQ69,18.43,31.87,21.92,25.07
2022-04-30 00:00:00,34.58,50.0,DCC-AQ69,15.99,27.77,19.2,22.0
2022-04-30 01:00:00,41.33,20.11,DCC-AQ69,21.75,35.17,25.45,28.52
2022-04-30 02:00:00,48.39,17.76,DCC-AQ69,22.22,35.26,25.92,29.07
2022-04-30 03:00:00,33.88,26.96,DCC-AQ69,20.74,33.58,24.27,27.27
2022-04-30 04:00:00,50.84,12.44,DCC-AQ69,19.61,31.34,23.04,25.87
2022-04-30 05:00:00,56.04,9.14,DCC-AQ69,22.85,40.69,27.21,30.8
2022-04-30 06:00:00,63.9,1.15,DCC-AQ69,22.69,37.66,26.86,30.6
2022-04-30 07:00:00,50.49,18.35,DCC-AQ69,16.15,27.97,19.47,22.19
2022-04-30 08:00:00,46.52,29.77,DCC-AQ69,13.32,19.58,15.64,17.46
2022-04-30 09:00:00,53.8,25.86,DCC-AQ69,13.46,18.95,15.39,16.91
2022-04-30 10:00:00,56.7,25.05,DCC-AQ69,13.05,18.0,14.7,16.02
2022-04-30 11:00:00,57.91,23.36,DCC-AQ69,12.35,16.97,14.2,15.69
2022-04-30 12:00:00,59.89,21.82,DCC-AQ69,13.04,17.66,14.82,16.21
2022-04-30 13:00:00,44.22,29.02,DCC-AQ69,10.87,13.52,11.84,12.46
2022-04-30 14:00:00,48.49,28.05,DCC-AQ69,9.37,11.67,10.23,10.9
2022-04-30 15:00:00,49.19,22.1,DCC-AQ69,10.93,13.8,11.97,12.83
2022-04-30 16:00:00,55.78,13.97,DCC-AQ69,13.38,17.94,14.92,16.36
2022-04-30 17:00:00,58.74,10.96,DCC-AQ69,15.07,20.1,16.84,18.48
2022-04-30 18:00:00,65.82,2.34,DCC-AQ69,15.93,20.58,17.66,19.1
2022-04-30 19:00:00,52.46,10.99,DCC-AQ69,14.14,17.4,15.46,16.54
2022-04-30 20:00:00,46.45,23.14,DCC-AQ69,13.56,16.56,14.84,15.82
2022-04-30 21:00:00,39.4,35.86,DCC-AQ69,11.77,15.1,13.14,14.19
2022-04-30 22:00:00,39.26,37.0,DCC-AQ69,10.96,14.01,12.2,13.14
2022-04-30 23:00:00,23.65,54.89,DCC-AQ69,9.58,11.67,10.41,11.07
2022-05-01 00:00:00,18.78,61.21,DCC-AQ69,7.85,9.65,8.56,9.05
2022-05-01 01:00:00,15.67,61.61,DCC-AQ69,8.34,10.32,9.13,9.63
