datetime,co,no,no2,so2,serial_number
2022-01-09 17:00:00,0.42,1.15,17.44,0.77,DCC-AQ1
2022-01-09 18:00:00,0.46,0.85,19.42,0.49,DCC-AQ1
2022-01-09 19:00:00,0.47,1.38,23.7,0.67,DCC-AQ1
2022-01-09 20:00:00,0.49,1.35,19.36,0.83,DCC-AQ1
2022-01-09 21:00:00,0.46,0.53,14.23,0.67,DCC-AQ1
2022-01-09 22:00:00,0.47,0.82,23.64,0.75,DCC-AQ1
2022-01-09 23:00:00,0.49,1.85,36.34,0.71,DCC-AQ1
2022-01-10 00:00:00,0.6,0.82,25.59,0.59,DCC-AQ1
2022-01-10 01:00:00,0.59,1.42,35.8,0.75,DCC-AQ1
2022-01-10 02:00:00,0.51,0.6,20.88,0.43,DCC-AQ1
2022-01-10 03:00:00,0.47,1.61,20.6,0.48,DCC-AQ1
2022-01-10 04:00:00,0.51,14.3,41.87,0.9,DCC-AQ1
2022-01-10 05:00:00,0.6,49.13,52.03,2.23,DCC-AQ1
2022-01-10 06:00:00,0.38,11.53,37.84,1.25,DCC-AQ1
2022-01-10 07:00:00,0.47,26.42,49.71,1.54,DCC-AQ1
2022-01-10 08:00:00,0.49,27.1,51.16,1.55,DCC-AQ1
2022-01-10 09:00:00,0.45,20.69,47.4,1.33,DCC-AQ1
2022-01-10 10:00:00,0.35,5.15,24.83,0.49,DCC-AQ1
2022-01-10 11:00:00,0.35,4.22,18.14,0.25,DCC-AQ1
2022-01-10 12:00:00,0.4,5.14,22.39,0.29,DCC-AQ1
2022-01-10 13:00:00,0.37,3.58,20.44,0.2,DCC-AQ1
2022-01-10 14:00:00,0.36,3.04,18.55,,DCC-AQ1
2022-01-10 15:00:00,0.36,3.38,19.67,28.64,DCC-AQ1
2022-01-10 16:00:00,0.38,4.39,23.27,10.11,DCC-AQ1
2022-01-10 17:00:00,0.39,3.31,20.18,5.21,DCC-AQ1
2022-01-10 18:00:00,0.41,2.74,25.14,3.46,DCC-AQ1
2022-01-10 19:00:00,0.4,0.71,22.2,2.66,DCC-AQ1
2022-01-10 20:00:00,0.46,0.72,20.5,1.97,DCC-AQ1
2022-01-10 21:00:00,0.38,0.38,15.86,1.6,DCC-AQ1
2022-01-10 22:00:00,0.43,-0.08,14.23,1.15,DCC-AQ1
2022-01-25 22:00:00,0.5,39.25,42.53,2.65,DCC-AQ1
2022-01-25 23:00:00,0.36,11.02,31.59,1.45,DCC-AQ1
2022-01-26 00:00:00,0.35,6.18,26.97,1.36,DCC-AQ1
2022-01-26 01:00:00,0.35,18.6,33.47,2.34,DCC-AQ1
2022-01-26 02:00:00,0.35,7.21,27.77,1.44,DCC-AQ1
2022-01-26 03:00:00,0.35,8.73,31.27,1.61,DCC-AQ1
2022-01-26 04:00:00,0.32,1.98,25.0,1.28,DCC-AQ1
2022-01-26 05:00:00,0.34,1.92,24.8,1.26,DCC-AQ1
2022-01-26 06:00:00,0.34,4.96,32.96,1.34,DCC-AQ1
2022-01-26 07:00:00,0.35,7.37,39.96,1.3,DCC-AQ1
2022-01-26 08:00:00,0.35,8.63,40.58,1.45,DCC-AQ1
2022-01-26 09:00:00,0.34,6.22,30.4,1.44,DCC-AQ1
2022-01-26 10:00:00,0.27,3.91,22.73,1.77,DCC-AQ1
2022-01-26 11:00:00,0.26,2.42,16.27,1.69,DCC-AQ1
2022-01-26 12:00:00,0.25,2.15,14.8,1.79,DCC-AQ1
2022-01-26 13:00:00,0.27,2.24,14.5,1.74,DCC-AQ1
2022-01-26 14:00:00,0.32,4.25,20.87,2.01,DCC-AQ1
2022-01-26 15:00:00,0.33,3.35,21.68,1.82,DCC-AQ1
2022-01-26 16:00:00,0.36,3.46,21.36,1.53,DCC-AQ1
2022-01-26 17:00:00,0.35,2.54,18.25,1.63,DCC-AQ1
2022-01-26 18:00:00,0.35,1.54,15.23,1.71,DCC-AQ1
2022-01-26 19:00:00,0.32,0.37,9.45,1.41,DCC-AQ1
2022-01-26 20:00:00,0.3,-0.09,7.07,1.25,DCC-AQ1
2022-01-26 21:00:00,0.25,-0.14,5.07,1.19,DCC-AQ1
2022-01-26 22:00:00,0.29,-0.13,3.38,1.19,DCC-AQ1
2022-01-26 23:00:00,0.26,-0.27,2.81,1.16,DCC-AQ1
2022-01-27 00:00:00,0.25,-0.37,1.86,1.0,DCC-AQ1
2022-01-27 01:00:00,0.24,-0.4,2.69,1.1,DCC-AQ1
2022-01-27 02:00:00,0.26,-0.33,2.74,1.1,DCC-AQ1
2022-01-27 03:00:00,0.24,-0.42,5.2,1.03,DCC-AQ1
2022-01-27 04:00:00,0.24,-0.32,6.45,1.07,DCC-AQ1
2022-01-27 05:00:00,0.25,0.2,13.32,0.97,DCC-AQ1
2022-01-27 06:00:00,0.33,1.41,24.69,1.09,DCC-AQ1
2022-01-27 07:00:00,0.32,3.82,37.43,0.91,DCC-AQ1
2022-01-27 08:00:00,0.32,4.79,43.95,0.83,DCC-AQ1
2022-01-27 09:00:00,0.34,8.34,38.94,1.12,DCC-AQ1
2022-01-27 10:00:00,0.3,6.14,30.88,0.98,DCC-AQ1
2022-01-27 11:00:00,0.3,5.26,29.11,0.9,DCC-AQ1
2022-01-27 12:00:00,0.25,3.74,22.04,0.81,DCC-AQ1
2022-01-27 13:00:00,0.27,3.66,21.65,0.85,DCC-AQ1
2022-01-27 14:00:00,0.29,4.25,28.2,0.91,DCC-AQ1
2022-01-27 15:00:00,0.32,7.57,35.53,1.0,DCC-AQ1
2022-01-27 16:00:00,0.36,6.46,32.19,0.82,DCC-AQ1
2022-01-27 17:00:00,0.36,8.47,45.6,1.02,DCC-AQ1
2022-01-27 18:00:00,0.46,21.37,61.04,1.53,DCC-AQ1
2022-01-27 19:00:00,0.43,8.66,57.24,0.96,DCC-AQ1
2022-01-27 20:00:00,0.45,4.89,51.4,0.75,DCC-AQ1
2022-01-27 21:00:00,0.51,4.03,46.95,0.97,DCC-AQ1
2022-01-27 22:00:00,0.58,38.87,62.23,2.82,DCC-AQ1
2022-01-27 23:00:00,0.56,35.39,56.54,2.39,DCC-AQ1
2022-01-28 00:00:00,0.51,45.22,55.32,2.94,DCC-AQ1
2022-01-28 01:00:00,0.57,33.65,51.27,2.47,DCC-AQ1
2022-01-28 02:00:00,0.42,4.11,25.61,1.28,DCC-AQ1
2022-01-28 03:00:00,0.35,1.08,21.24,1.1,DCC-AQ1
2022-01-28 04:00:00,0.34,4.33,32.58,1.2,DCC-AQ1
2022-01-28 05:00:00,0.24,0.57,16.59,0.81,DCC-AQ1
2022-01-28 06:00:00,0.27,1.24,19.45,0.99,DCC-AQ1
2022-01-28 07:00:00,0.35,4.74,31.45,0.81,DCC-AQ1
2022-01-28 08:00:00,0.35,4.78,33.85,0.8,DCC-AQ1
2022-01-28 09:00:00,0.28,4.07,24.66,0.96,DCC-AQ1
2022-01-28 10:00:00,0.26,3.15,18.15,1.08,DCC-AQ1
2022-01-28 11:00:00,0.26,2.13,14.55,0.96,DCC-AQ1
2022-01-28 12:00:00,0.24,2.32,13.15,1.04,DCC-AQ1
2022-01-28 13:00:00,0.25,2.27,12.97,1.02,DCC-AQ1
2022-01-28 14:00:00,0.3,3.59,17.69,1.08,DCC-AQ1
2022-01-28 15:00:00,0.28,4.56,20.32,1.17,DCC-AQ1
2022-01-28 16:00:00,0.3,3.35,19.08,1.01,DCC-AQ1
2022-01-28 17:00:00,0.32,2.66,19.71,1.12,DCC-AQ1
2022-01-28 18:00:00,0.27,1.59,16.15,0.94,DCC-AQ1
2022-01-28 19:00:00,0.24,0.41,10.71,0.95,DCC-AQ1
2022-01-28 20:00:00,0.25,0.77,9.34,1.01,DCC-AQ1
2022-01-28 21:00:00,0.24,0.11,6.32,0.95,DCC-AQ1
2022-01-28 22:00:00,0.24,-0.07,4.97,1.1,DCC-AQ1
2022-01-28 23:00:00,0.24,0.1,4.56,1.01,DCC-AQ1
2022-01-29 00:00:00,0.24,0.15,2.8,0.92,DCC-AQ1
2022-01-29 01:00:00,0.24,0.03,1.89,0.9,DCC-AQ1
2022-01-29 02:00:00,0.24,-0.38,1.18,0.97,DCC-AQ1
2022-01-29 03:00:00,0.24,-0.24,1.15,0.89,DCC-AQ1
2022-01-29 04:00:00,0.24,-0.16,1.09,0.88,DCC-AQ1
2022-01-29 05:00:00,0.24,-0.42,1.26,0.99,DCC-AQ1
2022-01-29 06:00:00,0.24,0.24,2.7,0.86,DCC-AQ1
2022-01-29 07:00:00,0.24,0.11,3.74,0.75,DCC-AQ1
2022-01-29 08:00:00,0.24,0.09,6.08,0.6,DCC-AQ1
2022-01-29 09:00:00,0.24,0.3,7.56,0.97,DCC-AQ1
2022-01-29 10:00:00,0.27,0.9,8.91,1.05,DCC-AQ1
2022-01-29 11:00:00,0.24,1.2,10.64,0.84,DCC-AQ1
2022-01-29 12:00:00,0.24,1.25,11.45,0.75,DCC-AQ1
2022-01-29 13:00:00,0.24,1.44,10.57,0.63,DCC-AQ1
2022-01-29 14:00:00,0.25,1.27,12.68,0.52,DCC-AQ1
2022-01-29 15:00:00,0.24,0.82,9.83,0.59,DCC-AQ1
2022-01-29 16:00:00,0.24,1.73,13.19,0.61,DCC-AQ1
2022-01-29 17:00:00,0.24,1.49,20.59,0.6,DCC-AQ1
2022-01-29 18:00:00,0.29,1.38,26.93,0.54,DCC-AQ1
2022-01-29 19:00:00,0.35,1.31,30.45,0.58,DCC-AQ1
2022-01-29 20:00:00,0.36,2.48,34.18,0.72,DCC-AQ1
2022-01-29 21:00:00,0.35,1.66,33.11,0.64,DCC-AQ1
2022-01-29 22:00:00,0.36,1.48,31.66,0.67,DCC-AQ1
2022-01-29 23:00:00,0.44,1.26,28.48,0.58,DCC-AQ1
2022-01-30 00:00:00,0.42,1.12,26.47,0.52,DCC-AQ1
2022-01-30 01:00:00,0.38,4.78,34.09,0.68,DCC-AQ1
2022-01-30 02:00:00,0.35,6.13,34.73,0.8,DCC-AQ1
2022-01-30 03:00:00,0.35,6.14,33.6,0.8,DCC-AQ1
2022-01-30 04:00:00,0.35,2.86,24.91,0.8,DCC-AQ1
2022-01-30 05:00:00,0.35,1.74,30.78,0.58,DCC-AQ1
2022-01-30 06:00:00,0.35,4.23,35.71,0.83,DCC-AQ1
2022-01-30 07:00:00,0.36,21.62,46.53,1.87,DCC-AQ1
2022-01-30 08:00:00,0.46,61.31,52.41,3.7,DCC-AQ1
2022-01-30 09:00:00,0.46,54.54,47.61,3.25,DCC-AQ1
2022-01-30 10:00:00,0.3,3.66,19.47,1.31,DCC-AQ1
2022-01-30 11:00:00,0.28,1.1,12.49,1.44,DCC-AQ1
2022-01-30 12:00:00,0.26,0.59,8.63,1.52,DCC-AQ1
2022-01-30 13:00:00,0.28,0.74,7.28,1.58,DCC-AQ1
2022-01-30 14:00:00,0.29,1.0,7.02,1.54,DCC-AQ1
2022-01-30 15:00:00,0.27,0.62,6.3,1.43,DCC-AQ1
2022-01-30 16:00:00,0.24,0.06,6.22,1.56,DCC-AQ1
2022-01-30 17:00:00,0.27,0.52,9.12,1.45,DCC-AQ1
2022-01-30 18:00:00,0.25,0.57,9.22,1.24,DCC-AQ1
2022-01-30 19:00:00,0.28,0.14,11.0,1.18,DCC-AQ1
2022-01-30 20:00:00,0.27,0.47,11.65,1.22,DCC-AQ1
2022-01-30 21:00:00,0.26,0.04,9.59,1.26,DCC-AQ1
2022-01-30 22:00:00,0.32,0.1,8.42,1.29,DCC-AQ1
2022-01-30 23:00:00,0.33,-0.28,7.71,1.19,DCC-AQ1
2022-01-31 00:00:00,0.24,-0.37,7.67,1.23,DCC-AQ1
2022-01-31 01:00:00,0.24,-0.01,5.63,1.09,DCC-AQ1
2022-01-31 02:00:00,0.25,-0.11,5.83,1.12,DCC-AQ1
2022-01-31 03:00:00,0.25,-0.32,5.68,1.19,DCC-AQ1
2022-01-31 04:00:00,0.3,0.03,7.36,0.91,DCC-AQ1
2022-01-31 05:00:00,0.29,0.2,14.75,0.98,DCC-AQ1
2022-01-31 06:00:00,0.34,3.4,32.67,1.1,DCC-AQ1
2022-01-31 07:00:00,0.35,2.77,29.86,1.08,DCC-AQ1
2022-01-31 08:00:00,0.36,9.39,45.7,1.21,DCC-AQ1
2022-01-31 09:00:00,0.36,9.21,38.76,1.32,DCC-AQ1
2022-01-31 10:00:00,0.35,6.87,29.69,1.4,DCC-AQ1
2022-01-31 11:00:00,0.35,4.43,24.26,0.99,DCC-AQ1
2022-01-31 12:00:00,0.36,4.33,24.26,1.12,DCC-AQ1
2022-01-31 13:00:00,0.35,2.86,25.42,1.12,DCC-AQ1
2022-01-31 14:00:00,0.36,5.81,27.89,1.33,DCC-AQ1
2022-01-31 15:00:00,0.36,6.11,35.1,1.36,DCC-AQ1
2022-01-31 16:00:00,0.39,8.09,35.4,1.25,DCC-AQ1
2022-01-31 17:00:00,0.38,4.14,28.62,1.27,DCC-AQ1
2022-01-31 18:00:00,0.37,2.11,20.52,1.19,DCC-AQ1
2022-01-31 19:00:00,0.35,0.13,12.01,1.18,DCC-AQ1
2022-01-31 20:00:00,0.35,0.01,7.69,1.26,DCC-AQ1
2022-01-31 21:00:00,0.34,0.08,5.81,1.23,DCC-AQ1
2022-01-31 22:00:00,0.29,-0.43,3.62,1.29,DCC-AQ1
2022-01-31 23:00:00,0.24,-0.1,2.77,1.31,DCC-AQ1
2022-02-01 00:00:00,0.28,-0.25,4.21,1.24,DCC-AQ1
2022-02-01 01:00:00,0.28,-0.13,4.58,1.21,DCC-AQ1
2022-02-01 02:00:00,0.29,-0.25,5.5,0.97,DCC-AQ1
2022-02-01 03:00:00,0.27,-0.4,3.3,1.07,DCC-AQ1
2022-02-01 04:00:00,0.26,-0.29,2.25,1.15,DCC-AQ1
2022-02-01 05:00:00,0.33,0.16,8.19,1.11,DCC-AQ1
2022-02-01 06:00:00,0.35,0.63,13.96,1.08,DCC-AQ1
2022-02-01 07:00:00,0.32,1.82,20.39,1.18,DCC-AQ1
2022-02-01 08:00:00,0.32,3.39,23.21,1.16,DCC-AQ1
2022-02-01 09:00:00,0.35,5.19,30.69,1.15,DCC-AQ1
2022-02-01 10:00:00,0.28,3.52,23.71,1.17,DCC-AQ1
2022-02-01 11:00:00,0.33,4.24,22.1,1.35,DCC-AQ1
2022-02-01 12:00:00,0.32,3.54,18.42,1.3,DCC-AQ1
2022-02-01 13:00:00,0.29,2.79,18.79,1.24,DCC-AQ1
2022-02-01 14:00:00,0.34,3.64,21.99,57.41,DCC-AQ1
2022-02-01 15:00:00,0.34,4.29,24.23,1.77,DCC-AQ1
2022-02-01 16:00:00,0.35,4.68,25.27,1.48,DCC-AQ1
2022-02-01 17:00:00,0.36,2.65,21.5,1.11,DCC-AQ1
2022-02-01 18:00:00,0.33,2.05,18.43,1.01,DCC-AQ1
2022-02-01 19:00:00,0.3,0.7,18.7,0.94,DCC-AQ1
2022-02-01 20:00:00,0.3,0.63,12.5,0.83,DCC-AQ1
2022-02-01 21:00:00,0.24,0.3,9.01,0.67,DCC-AQ1
2022-02-01 22:00:00,0.25,0.01,6.36,0.56,DCC-AQ1
2022-02-01 23:00:00,0.26,0.18,6.67,0.39,DCC-AQ1
2022-02-02 00:00:00,0.24,-0.18,6.51,0.53,DCC-AQ1
2022-02-02 01:00:00,0.24,-0.19,6.08,0.39,DCC-AQ1
2022-02-02 02:00:00,0.25,-0.23,5.11,0.38,DCC-AQ1
2022-02-02 03:00:00,0.24,-0.17,4.75,0.37,DCC-AQ1
2022-02-02 04:00:00,0.24,-0.07,3.73,0.42,DCC-AQ1
2022-02-02 05:00:00,0.26,-0.04,6.23,0.44,DCC-AQ1
2022-02-02 06:00:00,0.29,0.4,14.21,0.45,DCC-AQ1
2022-02-02 07:00:00,0.29,1.89,25.33,0.4,DCC-AQ1
2022-02-02 08:00:00,0.37,8.02,42.46,0.63,DCC-AQ1
2022-02-02 09:00:00,0.36,8.68,40.73,0.58,DCC-AQ1
2022-02-02 10:00:00,0.34,3.08,26.79,0.54,DCC-AQ1
2022-02-02 11:00:00,0.31,2.71,24.31,0.59,DCC-AQ1
2022-02-02 12:00:00,0.26,1.83,19.11,0.71,DCC-AQ1
2022-02-02 13:00:00,0.27,2.05,21.02,0.73,DCC-AQ1
2022-02-02 14:00:00,0.34,2.57,26.02,0.79,DCC-AQ1
2022-02-02 15:00:00,0.34,5.57,31.52,0.86,DCC-AQ1
2022-02-02 16:00:00,0.37,8.58,37.11,0.94,DCC-AQ1
2022-02-02 17:00:00,0.39,5.35,32.72,0.42,DCC-AQ1
2022-02-02 18:00:00,0.36,4.58,33.25,0.82,DCC-AQ1
2022-02-02 19:00:00,0.33,0.92,22.59,0.88,DCC-AQ1
2022-02-02 20:00:00,0.35,0.17,15.92,0.79,DCC-AQ1
2022-02-02 21:00:00,0.36,1.81,19.7,0.9,DCC-AQ1
2022-02-02 22:00:00,0.34,0.16,13.91,0.82,DCC-AQ1
2022-02-02 23:00:00,0.31,0.07,11.15,0.94,DCC-AQ1
2022-02-03 00:00:00,0.24,-0.18,6.6,0.86,DCC-AQ1
2022-02-03 01:00:00,0.24,-0.34,3.81,0.9,DCC-AQ1
2022-02-03 02:00:00,0.24,-0.03,2.84,0.83,DCC-AQ1
2022-02-03 03:00:00,0.24,-0.32,2.53,1.16,DCC-AQ1
2022-02-03 04:00:00,0.24,-0.12,2.76,0.98,DCC-AQ1
2022-02-03 05:00:00,0.27,-0.08,5.0,0.96,DCC-AQ1
2022-02-03 06:00:00,0.27,0.63,10.12,1.06,DCC-AQ1
2022-02-03 07:00:00,0.25,1.26,19.01,1.1,DCC-AQ1
2022-02-03 08:00:00,0.3,1.77,21.65,1.21,DCC-AQ1
2022-02-03 09:00:00,0.3,1.7,19.46,1.43,DCC-AQ1
2022-02-03 10:00:00,0.24,1.09,13.92,1.68,DCC-AQ1
2022-02-03 11:00:00,19.67,0.82,13.4,1.66,DCC-AQ1
2022-02-03 12:00:00,9.81,0.31,14.18,1.74,DCC-AQ1
2022-02-03 13:00:00,3.65,0.49,12.69,1.68,DCC-AQ1
2022-02-03 14:00:00,1.47,,,1.52,DCC-AQ1
2022-02-03 15:00:00,0.64,2.7,12.51,1.32,DCC-AQ1
2022-02-03 16:00:00,0.38,2.75,10.5,1.49,DCC-AQ1
2022-02-03 17:00:00,0.35,3.57,13.12,1.73,DCC-AQ1
2022-02-03 18:00:00,0.33,1.54,9.99,1.74,DCC-AQ1
2022-02-03 19:00:00,0.33,0.74,5.46,1.63,DCC-AQ1
2022-02-03 20:00:00,0.31,1.69,7.91,1.25,DCC-AQ1
2022-02-03 21:00:00,0.33,0.98,7.87,1.2,DCC-AQ1
2022-02-03 22:00:00,0.29,1.06,17.89,1.03,DCC-AQ1
2022-02-03 23:00:00,0.27,1.33,16.61,1.21,DCC-AQ1
2022-02-04 00:00:00,0.24,0.68,13.15,1.11,DCC-AQ1
2022-02-04 01:00:00,0.24,0.42,11.53,1.15,DCC-AQ1
2022-02-04 02:00:00,0.24,0.46,9.67,1.12,DCC-AQ1
2022-02-04 03:00:00,0.23,0.42,6.93,1.04,DCC-AQ1
2022-02-04 04:00:00,0.22,0.42,8.09,1.11,DCC-AQ1
2022-02-04 05:00:00,0.22,0.79,7.71,1.08,DCC-AQ1
2022-02-04 06:00:00,0.21,2.4,16.68,1.16,DCC-AQ1
2022-02-04 07:00:00,0.24,3.03,24.77,1.27,DCC-AQ1
2022-02-04 08:00:00,0.24,6.1,26.58,1.49,DCC-AQ1
2022-02-04 09:00:00,0.24,5.94,21.87,1.36,DCC-AQ1
2022-02-04 10:00:00,0.24,8.17,21.56,1.57,DCC-AQ1
2022-02-04 11:00:00,0.24,4.02,11.45,1.58,DCC-AQ1
2022-02-04 12:00:00,0.24,3.71,11.17,1.75,DCC-AQ1
2022-02-04 13:00:00,0.24,5.67,18.15,1.36,DCC-AQ1
2022-02-04 14:00:00,0.24,6.55,18.74,1.37,DCC-AQ1
2022-02-04 15:00:00,0.24,8.32,28.49,1.46,DCC-AQ1
2022-02-04 16:00:00,0.29,9.51,26.53,1.55,DCC-AQ1
2022-02-04 17:00:00,0.34,5.95,31.99,1.24,DCC-AQ1
2022-02-04 18:00:00,0.35,5.01,34.44,1.11,DCC-AQ1
2022-02-04 19:00:00,0.35,3.63,27.82,1.04,DCC-AQ1
2022-02-04 20:00:00,0.34,3.04,18.0,1.14,DCC-AQ1
2022-02-04 21:00:00,0.33,1.26,16.67,0.94,DCC-AQ1
2022-02-04 22:00:00,0.32,1.13,13.49,0.97,DCC-AQ1
2022-02-04 23:00:00,0.27,1.01,8.9,0.9,DCC-AQ1
2022-02-05 00:00:00,0.24,0.72,3.47,0.87,DCC-AQ1
2022-02-05 01:00:00,0.24,0.44,0.65,1.01,DCC-AQ1
2022-02-05 02:00:00,0.24,0.15,0.39,1.01,DCC-AQ1
2022-02-05 03:00:00,0.24,0.22,-0.78,1.04,DCC-AQ1
2022-02-05 04:00:00,0.24,0.21,-2.14,1.1,DCC-AQ1
2022-02-05 05:00:00,0.24,0.13,-2.04,1.13,DCC-AQ1
2022-02-05 06:00:00,0.24,0.38,-0.61,1.11,DCC-AQ1
2022-02-05 07:00:00,0.24,0.87,1.07,1.27,DCC-AQ1
2022-02-05 08:00:00,0.24,0.63,0.88,1.21,DCC-AQ1
2022-02-05 09:00:00,0.24,0.5,0.91,1.22,DCC-AQ1
2022-02-05 10:00:00,0.24,1.0,1.4,1.4,DCC-AQ1
2022-02-05 11:00:00,0.24,1.08,4.08,1.35,DCC-AQ1
2022-02-05 12:00:00,0.24,1.83,8.94,1.53,DCC-AQ1
2022-02-05 13:00:00,0.24,1.25,4.58,1.47,DCC-AQ1
2022-02-05 14:00:00,0.24,1.11,4.7,1.48,DCC-AQ1
2022-02-05 15:00:00,0.24,1.01,3.73,1.36,DCC-AQ1
2022-02-05 16:00:00,0.24,1.64,6.4,1.27,DCC-AQ1
2022-02-05 17:00:00,0.24,1.06,6.54,1.49,DCC-AQ1
2022-02-05 18:00:00,0.24,1.44,5.96,1.4,DCC-AQ1
2022-02-05 19:00:00,0.24,1.01,4.03,1.51,DCC-AQ1
2022-02-05 20:00:00,0.24,0.97,2.62,1.51,DCC-AQ1
2022-02-05 21:00:00,0.24,0.43,1.1,1.56,DCC-AQ1
2022-02-05 22:00:00,0.24,0.35,0.18,1.69,DCC-AQ1
2022-02-05 23:00:00,0.24,0.39,-0.34,1.8,DCC-AQ1
2022-02-06 00:00:00,0.24,0.49,-0.96,1.63,DCC-AQ1
2022-02-06 01:00:00,0.24,0.04,-0.24,1.63,DCC-AQ1
2022-02-06 02:00:00,0.23,0.19,0.97,1.9,DCC-AQ1
2022-02-06 03:00:00,0.24,0.49,2.77,1.75,DCC-AQ1
2022-02-06 04:00:00,0.23,0.56,2.6,1.63,DCC-AQ1
2022-02-06 05:00:00,0.24,0.35,0.43,1.65,DCC-AQ1
2022-02-06 06:00:00,0.24,0.45,0.67,1.7,DCC-AQ1
2022-02-06 07:00:00,0.24,0.43,0.38,1.58,DCC-AQ1
2022-02-06 08:00:00,0.24,0.56,3.47,1.69,DCC-AQ1
2022-02-06 09:00:00,0.24,1.05,2.17,1.62,DCC-AQ1
2022-02-06 10:00:00,0.24,1.43,3.85,1.87,DCC-AQ1
2022-02-06 11:00:00,0.24,1.81,4.24,1.76,DCC-AQ1
2022-02-06 12:00:00,0.24,2.22,7.79,1.82,DCC-AQ1
2022-02-06 13:00:00,0.24,2.07,5.19,1.66,DCC-AQ1
2022-02-06 14:00:00,0.24,1.6,3.14,1.44,DCC-AQ1
2022-02-06 15:00:00,0.23,1.79,5.73,1.4,DCC-AQ1
2022-02-06 16:00:00,0.24,1.2,3.61,1.2,DCC-AQ1
2022-02-06 17:00:00,0.24,1.35,13.76,1.22,DCC-AQ1
2022-02-06 18:00:00,0.24,2.09,24.97,1.06,DCC-AQ1
2022-02-06 19:00:00,0.24,1.95,24.29,1.13,DCC-AQ1
2022-02-06 20:00:00,0.24,1.97,23.44,1.06,DCC-AQ1
2022-02-06 21:00:00,0.24,1.6,19.17,0.92,DCC-AQ1
2022-02-06 22:00:00,0.24,1.06,10.44,0.92,DCC-AQ1
2022-02-06 23:00:00,0.24,0.96,8.49,0.85,DCC-AQ1
2022-02-07 00:00:00,0.25,0.54,10.96,0.73,DCC-AQ1
2022-02-07 01:00:00,0.24,0.99,20.38,0.73,DCC-AQ1
2022-02-07 02:00:00,0.24,0.27,6.56,0.66,DCC-AQ1
2022-02-07 03:00:00,0.24,0.18,7.73,0.82,DCC-AQ1
2022-02-07 04:00:00,0.24,0.51,8.84,0.62,DCC-AQ1
2022-02-07 05:00:00,0.24,0.88,7.86,0.96,DCC-AQ1
2022-02-07 06:00:00,0.24,2.83,19.42,0.89,DCC-AQ1
2022-02-07 07:00:00,0.24,6.02,37.73,0.94,DCC-AQ1
2022-02-07 08:00:00,0.24,3.13,20.07,0.84,DCC-AQ1
2022-02-07 09:00:00,0.24,3.63,14.53,0.94,DCC-AQ1
2022-02-07 10:00:00,0.24,3.36,10.28,0.73,DCC-AQ1
2022-02-07 11:00:00,0.24,2.97,10.58,0.75,DCC-AQ1
2022-02-07 12:00:00,0.24,3.52,14.53,0.81,DCC-AQ1
2022-02-07 13:00:00,0.24,2.05,11.33,0.73,DCC-AQ1
2022-02-07 14:00:00,0.24,1.39,11.49,0.9,DCC-AQ1
2022-02-07 15:00:00,0.24,3.05,14.89,0.95,DCC-AQ1
2022-02-07 16:00:00,0.24,2.51,16.3,1.19,DCC-AQ1
2022-02-07 17:00:00,0.26,2.78,14.92,1.14,DCC-AQ1
2022-02-07 18:00:00,0.24,1.04,7.33,0.86,DCC-AQ1
2022-02-07 19:00:00,0.24,0.69,3.92,0.96,DCC-AQ1
2022-02-07 20:00:00,0.24,0.38,2.56,0.88,DCC-AQ1
2022-02-07 21:00:00,0.24,0.15,-0.26,0.82,DCC-AQ1
2022-02-07 22:00:00,0.24,0.34,-1.19,0.78,DCC-AQ1
2022-02-07 23:00:00,0.24,0.22,-2.32,0.66,DCC-AQ1
2022-02-08 00:00:00,0.24,0.04,-2.88,0.89,DCC-AQ1
2022-02-08 01:00:00,0.23,-0.07,-3.73,0.85,DCC-AQ1
2022-02-08 02:00:00,0.24,-0.06,-4.15,0.73,DCC-AQ1
2022-02-08 03:00:00,0.22,0.12,-4.1,0.66,DCC-AQ1
2022-02-08 04:00:00,0.23,0.04,-3.53,0.7,DCC-AQ1
2022-02-08 05:00:00,0.23,0.08,-1.34,0.65,DCC-AQ1
2022-02-08 06:00:00,0.24,1.01,4.14,0.77,DCC-AQ1
2022-02-08 07:00:00,0.23,1.49,10.33,0.72,DCC-AQ1
2022-02-08 08:00:00,0.24,1.96,10.94,0.53,DCC-AQ1
2022-02-08 09:00:00,0.24,3.48,17.29,0.71,DCC-AQ1
2022-02-08 10:00:00,0.24,5.19,25.22,0.61,DCC-AQ1
2022-02-08 11:00:00,0.26,3.14,19.8,0.62,DCC-AQ1
2022-02-08 12:00:00,0.25,4.74,20.67,0.67,DCC-AQ1
2022-02-08 13:00:00,0.27,3.48,19.84,0.59,DCC-AQ1
2022-02-08 14:00:00,0.3,3.92,18.56,0.51,DCC-AQ1
2022-02-08 15:00:00,0.27,4.69,23.57,0.7,DCC-AQ1
2022-02-08 16:00:00,0.36,9.63,28.4,1.02,DCC-AQ1
2022-02-08 17:00:00,0.37,4.28,24.74,0.57,DCC-AQ1
2022-02-08 18:00:00,0.42,4.67,26.81,0.57,DCC-AQ1
2022-02-08 19:00:00,0.4,1.23,20.4,0.44,DCC-AQ1
2022-02-08 20:00:00,0.37,2.05,20.31,0.58,DCC-AQ1
2022-02-08 21:00:00,0.35,0.48,13.08,0.45,DCC-AQ1
