datetime,no2,o3,pm10,pm2_5,so2,serial_number
2021-12-29 01:00:00,8.7,32.45,5.98,5.06,3.42,DCC-AQ22
2021-12-29 02:00:00,7.36,42.32,6.66,5.42,3.04,DCC-AQ22
2021-12-29 03:00:00,3.56,65.89,3.86,2.75,2.48,DCC-AQ22
2021-12-29 04:00:00,3.16,70.83,1.51,1.01,2.16,DCC-AQ22
2021-12-29 05:00:00,2.94,75.45,0.25,0.13,2.27,DCC-AQ22
2021-12-29 06:00:00,8.04,69.36,0.26,0.13,2.01,DCC-AQ22
2021-12-29 07:00:00,6.2,59.48,0.73,0.23,1.76,DCC-AQ22
2021-12-29 08:00:00,2.03,61.14,0.75,0.45,1.71,DCC-AQ22
2021-12-29 09:00:00,2.75,72.42,5.39,3.27,1.87,DCC-AQ22
2021-12-29 10:00:00,4.11,79.0,10.4,6.32,1.9,DCC-AQ22
2021-12-29 11:00:00,5.08,78.59,13.27,8.25,1.76,DCC-AQ22
2021-12-29 12:00:00,4.92,73.24,16.38,10.35,1.86,DCC-AQ22
2021-12-29 13:00:00,4.33,70.27,16.5,10.11,1.56,DCC-AQ22
2021-12-29 14:00:00,7.02,67.99,14.52,8.8,2.01,DCC-AQ22
2021-12-29 15:00:00,8.18,67.43,13.69,8.63,1.83,DCC-AQ22
2021-12-29 16:00:00,11.93,56.66,14.23,9.53,1.5,DCC-AQ22
2021-12-29 17:00:00,14.94,49.88,15.04,10.94,1.74,DCC-AQ22
2021-12-29 18:00:00,9.46,58.27,16.12,11.31,1.74,DCC-AQ22
2021-12-29 19:00:00,7.54,64.13,13.97,10.03,1.66,DCC-AQ22
2021-12-29 20:00:00,8.61,64.81,12.9,9.32,1.81,DCC-AQ22
2021-12-29 21:00:00,8.24,58.18,8.37,6.98,1.2,DCC-AQ22
2021-12-29 22:00:00,4.16,60.81,4.82,4.16,1.49,DCC-AQ22
2021-12-29 23:00:00,2.49,65.78,3.12,2.7,1.56,DCC-AQ22
2021-12-30 00:00:00,1.7,67.47,1.92,1.46,1.37,DCC-AQ22
2021-12-30 01:00:00,1.45,70.16,0.97,0.72,1.49,DCC-AQ22
2021-12-30 02:00:00,1.25,61.3,0.51,0.29,1.15,DCC-AQ22
2021-12-30 03:00:00,1.09,58.08,0.42,0.27,1.09,DCC-AQ22
2021-12-30 04:00:00,1.0,57.66,0.71,0.25,1.09,DCC-AQ22
2021-12-30 05:00:00,1.42,59.86,0.53,0.22,1.15,DCC-AQ22
2021-12-30 06:00:00,2.17,64.78,0.66,0.38,1.23,DCC-AQ22
2021-12-30 07:00:00,10.02,53.9,1.43,0.79,1.04,DCC-AQ22
2021-12-30 08:00:00,5.31,59.23,0.9,0.6,0.74,DCC-AQ22
2021-12-30 09:00:00,6.3,48.43,1.13,0.63,1.34,DCC-AQ22
2021-12-30 10:00:00,8.39,48.44,0.93,0.74,1.4,DCC-AQ22
2021-12-30 11:00:00,8.86,44.73,0.97,0.54,1.35,DCC-AQ22
2021-12-30 12:00:00,12.52,52.6,1.34,0.94,1.64,DCC-AQ22
2021-12-30 13:00:00,15.0,46.44,1.98,1.39,1.61,DCC-AQ22
2021-12-30 14:00:00,35.02,26.65,5.24,4.05,1.54,DCC-AQ22
2021-12-30 15:00:00,50.21,5.06,17.4,16.16,1.87,DCC-AQ22
2021-12-30 16:00:00,55.76,0.1,22.77,21.25,2.77,DCC-AQ22
2021-12-30 17:00:00,54.94,0.42,24.74,23.62,2.37,DCC-AQ22
2021-12-30 18:00:00,46.25,1.01,29.02,27.5,2.1,DCC-AQ22
2021-12-30 19:00:00,23.31,24.79,15.41,14.18,1.63,DCC-AQ22
2021-12-30 20:00:00,9.04,45.26,3.44,2.88,0.45,DCC-AQ22
2021-12-30 21:00:00,5.53,50.1,2.96,2.35,1.03,DCC-AQ22
2021-12-30 22:00:00,2.76,55.42,2.44,1.91,0.88,DCC-AQ22
2021-12-30 23:00:00,2.03,57.39,2.44,1.9,1.21,DCC-AQ22
2021-12-31 00:00:00,1.41,63.68,4.11,2.88,1.5,DCC-AQ22
2021-12-31 01:00:00,0.99,71.04,8.09,5.7,1.26,DCC-AQ22
2021-12-31 02:00:00,0.88,71.23,5.91,4.42,1.48,DCC-AQ22
2021-12-31 03:00:00,1.05,73.28,5.01,3.58,1.58,DCC-AQ22
2021-12-31 04:00:00,0.9,74.02,6.62,4.7,1.35,DCC-AQ22
2021-12-31 05:00:00,1.53,71.63,10.63,7.39,1.53,DCC-AQ22
2021-12-31 06:00:00,3.29,70.65,8.81,6.38,1.38,DCC-AQ22
2021-12-31 07:00:00,4.83,67.42,7.44,5.53,1.47,DCC-AQ22
2021-12-31 08:00:00,2.66,72.22,8.08,5.39,1.37,DCC-AQ22
2021-12-31 09:00:00,3.55,72.79,8.45,5.92,1.94,DCC-AQ22
2021-12-31 10:00:00,4.58,70.73,9.18,6.32,1.57,DCC-AQ22
2021-12-31 11:00:00,6.91,67.19,10.08,6.37,1.27,DCC-AQ22
2021-12-31 12:00:00,7.04,67.67,10.01,6.66,1.28,DCC-AQ22
2021-12-31 13:00:00,6.07,68.2,10.37,6.95,1.01,DCC-AQ22
2021-12-31 14:00:00,10.31,62.94,11.07,7.55,0.54,DCC-AQ22
2021-12-31 15:00:00,7.15,65.15,9.4,6.67,0.6,DCC-AQ22
2021-12-31 16:00:00,7.04,68.77,7.36,5.23,1.04,DCC-AQ22
2021-12-31 17:00:00,6.99,68.97,9.62,7.21,1.22,DCC-AQ22
2021-12-31 18:00:00,9.0,67.05,13.22,9.89,1.52,DCC-AQ22
2021-12-31 19:00:00,9.63,65.85,14.95,11.0,1.59,DCC-AQ22
2021-12-31 20:00:00,10.3,57.31,11.29,9.06,1.69,DCC-AQ22
2021-12-31 21:00:00,10.26,48.06,10.59,8.83,1.68,DCC-AQ22
2021-12-31 22:00:00,6.07,48.71,4.83,4.25,1.63,DCC-AQ22
2021-12-31 23:00:00,4.67,49.01,6.09,4.6,1.25,DCC-AQ22
2022-01-01 00:00:00,3.48,54.42,16.27,11.56,1.52,DCC-AQ22
2022-01-01 01:00:00,3.3,56.39,19.37,11.87,0.76,DCC-AQ22
2022-01-01 02:00:00,2.53,58.8,19.61,11.69,1.39,DCC-AQ22
2022-01-01 03:00:00,2.2,59.89,21.58,12.97,1.56,DCC-AQ22
2022-01-01 04:00:00,1.67,66.52,20.15,12.99,1.67,DCC-AQ22
2022-01-01 05:00:00,1.59,70.12,15.79,10.65,1.44,DCC-AQ22
2022-01-01 06:00:00,1.38,75.93,18.5,12.54,1.38,DCC-AQ22
2022-01-01 07:00:00,1.7,79.53,15.14,10.59,1.65,DCC-AQ22
2022-01-01 08:00:00,1.75,84.32,16.55,11.11,1.64,DCC-AQ22
2022-01-01 09:00:00,1.61,84.42,16.49,10.63,1.95,DCC-AQ22
2022-01-01 10:00:00,1.71,82.47,18.58,12.12,1.2,DCC-AQ22
2022-01-01 11:00:00,1.99,82.95,17.16,11.14,1.01,DCC-AQ22
2022-01-01 12:00:00,2.68,81.24,16.06,10.61,1.09,DCC-AQ22
2022-01-01 13:00:00,2.32,80.1,14.39,9.67,1.27,DCC-AQ22
2022-01-01 14:00:00,2.96,78.61,14.03,9.24,0.98,DCC-AQ22
2022-01-01 15:00:00,3.25,79.38,14.52,9.46,1.03,DCC-AQ22
2022-01-01 16:00:00,3.26,79.97,13.47,9.3,1.26,DCC-AQ22
2022-01-01 17:00:00,9.77,77.87,13.27,9.44,1.57,DCC-AQ22
2022-01-01 18:00:00,5.31,75.14,13.25,9.45,1.59,DCC-AQ22
2022-01-01 19:00:00,9.19,72.14,12.47,8.56,1.59,DCC-AQ22
2022-01-01 20:00:00,10.26,66.26,14.19,9.65,1.16,DCC-AQ22
2022-01-01 21:00:00,8.1,68.86,15.48,10.48,1.2,DCC-AQ22
2022-01-01 22:00:00,12.16,56.74,15.91,11.29,1.92,DCC-AQ22
2022-01-01 23:00:00,8.72,59.56,16.35,10.83,2.02,DCC-AQ22
2022-01-02 00:00:00,3.44,70.12,14.25,8.73,1.18,DCC-AQ22
2022-01-02 01:00:00,1.77,73.88,12.84,7.83,-0.83,DCC-AQ22
2022-01-02 02:00:00,1.65,75.39,11.55,7.11,1.45,DCC-AQ22
2022-01-02 03:00:00,1.17,78.17,8.68,5.24,2.03,DCC-AQ22
2022-01-02 04:00:00,1.02,78.29,9.03,5.35,1.88,DCC-AQ22
2022-01-02 05:00:00,1.2,78.74,9.11,5.26,1.3,DCC-AQ22
2022-01-02 06:00:00,1.15,79.8,7.4,4.48,1.0,DCC-AQ22
2022-01-02 07:00:00,1.77,79.62,6.97,4.18,1.06,DCC-AQ22
2022-01-02 08:00:00,1.76,80.16,7.03,4.1,1.34,DCC-AQ22
2022-01-02 09:00:00,2.47,80.33,7.27,4.45,1.35,DCC-AQ22
2022-01-02 10:00:00,2.33,81.37,5.32,3.48,0.94,DCC-AQ22
2022-01-02 11:00:00,3.01,82.02,2.58,1.73,0.42,DCC-AQ22
2022-01-02 12:00:00,2.61,81.05,3.57,2.0,0.55,DCC-AQ22
2022-01-02 13:00:00,5.42,76.43,5.49,3.32,1.42,DCC-AQ22
2022-01-02 14:00:00,4.52,73.86,7.17,4.48,1.51,DCC-AQ22
2022-01-02 15:00:00,5.59,72.57,6.76,4.7,1.33,DCC-AQ22
2022-01-02 16:00:00,5.94,70.58,8.36,5.64,1.36,DCC-AQ22
2022-01-02 17:00:00,6.24,67.91,11.86,8.08,1.54,DCC-AQ22
2022-01-02 18:00:00,7.83,67.09,13.13,9.06,1.93,DCC-AQ22
2022-01-02 19:00:00,5.21,68.14,13.2,8.86,1.57,DCC-AQ22
2022-01-02 20:00:00,5.87,69.25,12.69,8.78,1.51,DCC-AQ22
2022-01-02 21:00:00,5.7,70.91,13.45,8.52,1.63,DCC-AQ22
2022-01-02 22:00:00,3.2,71.57,14.34,8.94,1.83,DCC-AQ22
2022-01-02 23:00:00,4.98,72.66,10.9,7.23,1.57,DCC-AQ22
2022-01-03 00:00:00,1.48,73.96,11.99,7.48,1.43,DCC-AQ22
2022-01-03 01:00:00,1.03,76.64,10.71,6.47,1.39,DCC-AQ22
2022-01-03 02:00:00,0.91,75.53,11.38,6.66,1.28,DCC-AQ22
2022-01-03 03:00:00,1.09,74.91,10.86,6.8,1.15,DCC-AQ22
2022-01-03 04:00:00,0.87,76.0,9.2,5.68,0.98,DCC-AQ22
2022-01-03 05:00:00,1.58,75.0,9.55,5.89,0.43,DCC-AQ22
2022-01-03 06:00:00,1.86,75.53,10.29,6.03,1.06,DCC-AQ22
2022-01-03 07:00:00,2.57,74.65,11.14,6.61,1.08,DCC-AQ22
2022-01-03 08:00:00,3.05,72.22,9.94,6.21,1.31,DCC-AQ22
2022-01-03 09:00:00,4.61,69.83,10.27,6.41,1.42,DCC-AQ22
2022-01-03 10:00:00,4.5,68.36,9.78,5.97,1.33,DCC-AQ22
2022-01-03 11:00:00,4.8,66.83,9.49,5.9,1.17,DCC-AQ22
2022-01-03 12:00:00,4.23,67.22,9.98,6.32,1.38,DCC-AQ22
2022-01-03 13:00:00,6.63,63.21,9.3,5.83,1.18,DCC-AQ22
2022-01-03 14:00:00,6.61,62.92,9.25,5.64,1.49,DCC-AQ22
2022-01-03 15:00:00,8.15,61.34,8.69,5.61,1.94,DCC-AQ22
2022-01-03 16:00:00,11.13,61.6,10.92,7.2,1.45,DCC-AQ22
2022-01-03 17:00:00,11.0,60.3,11.73,7.91,1.56,DCC-AQ22
2022-01-03 18:00:00,14.7,58.37,11.98,8.47,2.14,DCC-AQ22
2022-01-03 19:00:00,16.41,49.6,11.26,9.36,1.91,DCC-AQ22
2022-01-03 20:00:00,14.55,55.43,4.27,3.67,1.72,DCC-AQ22
2022-01-03 21:00:00,13.62,57.33,9.11,7.74,1.61,DCC-AQ22
2022-01-03 22:00:00,8.45,67.01,9.32,5.33,1.55,DCC-AQ22
2022-01-03 23:00:00,6.14,70.82,7.51,4.41,1.88,DCC-AQ22
2022-01-04 00:00:00,7.68,60.6,9.03,4.95,1.78,DCC-AQ22
2022-01-04 01:00:00,7.86,52.09,7.84,4.73,1.68,DCC-AQ22
2022-01-04 02:00:00,6.93,51.35,9.14,5.0,1.07,DCC-AQ22
2022-01-04 03:00:00,5.08,54.23,9.23,4.47,1.5,DCC-AQ22
2022-01-04 04:00:00,3.5,53.19,8.14,3.99,1.13,DCC-AQ22
2022-01-04 05:00:00,4.74,50.55,7.36,3.91,1.39,DCC-AQ22
2022-01-04 06:00:00,11.04,45.55,6.33,3.61,1.47,DCC-AQ22
2022-01-04 07:00:00,22.16,31.72,6.67,3.86,1.72,DCC-AQ22
2022-01-04 08:00:00,32.4,20.77,7.8,4.7,2.54,DCC-AQ22
2022-01-04 09:00:00,26.23,28.33,10.61,5.87,1.13,DCC-AQ22
2022-01-04 10:00:00,19.7,31.78,11.58,6.65,0.96,DCC-AQ22
2022-01-04 11:00:00,16.27,37.38,12.45,7.38,1.62,DCC-AQ22
2022-01-04 12:00:00,13.66,44.82,10.9,6.48,1.64,DCC-AQ22
2022-01-04 13:00:00,11.39,49.02,11.35,6.19,1.57,DCC-AQ22
2022-01-04 14:00:00,10.02,48.04,11.48,6.6,0.68,DCC-AQ22
2022-01-04 15:00:00,17.41,39.72,13.74,7.87,1.8,DCC-AQ22
2022-01-04 16:00:00,27.04,30.21,16.08,10.72,1.91,DCC-AQ22
2022-01-04 17:00:00,27.6,33.34,15.15,11.4,2.28,DCC-AQ22
2022-01-04 18:00:00,26.7,30.9,18.53,15.14,2.71,DCC-AQ22
2022-01-04 19:00:00,18.2,37.04,19.88,15.94,2.56,DCC-AQ22
2022-01-04 20:00:00,18.56,37.8,17.02,13.63,2.85,DCC-AQ22
2022-01-04 21:00:00,13.97,40.78,15.38,12.1,2.82,DCC-AQ22
2022-01-04 22:00:00,11.47,40.72,14.33,10.76,2.56,DCC-AQ22
2022-01-04 23:00:00,8.52,42.04,12.2,8.85,2.49,DCC-AQ22
2022-01-05 00:00:00,6.03,45.22,11.37,7.47,1.64,DCC-AQ22
2022-01-05 01:00:00,5.38,43.85,11.39,7.51,2.35,DCC-AQ22
2022-01-05 02:00:00,5.0,46.22,11.48,7.4,0.01,DCC-AQ22
2022-01-05 03:00:00,4.95,47.06,10.11,6.59,1.53,DCC-AQ22
2022-01-05 04:00:00,5.48,44.49,9.52,6.05,1.25,DCC-AQ22
2022-01-05 05:00:00,6.99,48.96,9.21,5.59,2.2,DCC-AQ22
2022-01-05 06:00:00,13.47,38.88,9.62,5.38,1.27,DCC-AQ22
2022-01-05 07:00:00,25.89,28.01,9.51,5.38,1.62,DCC-AQ22
2022-01-05 08:00:00,37.31,16.65,10.16,5.42,1.93,DCC-AQ22
2022-01-05 09:00:00,33.0,19.6,9.93,5.73,1.69,DCC-AQ22
2022-01-05 10:00:00,32.84,16.8,11.27,6.31,2.33,DCC-AQ22
2022-01-05 11:00:00,30.48,22.46,13.22,6.55,2.49,DCC-AQ22
2022-01-05 12:00:00,32.76,18.05,13.91,7.63,2.7,DCC-AQ22
2022-01-05 13:00:00,27.78,24.37,14.5,8.56,2.8,DCC-AQ22
2022-01-05 14:00:00,26.63,23.78,12.98,8.29,1.85,DCC-AQ22
2022-01-05 15:00:00,41.21,9.1,22.07,14.6,2.67,DCC-AQ22
2022-01-05 16:00:00,53.6,-0.1,38.36,27.7,4.6,DCC-AQ22
2022-01-05 17:00:00,55.92,-1.94,53.0,46.67,5.39,DCC-AQ22
2022-01-05 18:00:00,63.75,-0.09,62.46,56.18,6.18,DCC-AQ22
2022-01-05 19:00:00,67.04,-0.11,89.3,82.49,7.82,DCC-AQ22
2022-01-05 20:00:00,68.03,0.09,82.15,75.59,9.02,DCC-AQ22
2022-01-05 21:00:00,56.31,7.41,48.04,44.06,6.46,DCC-AQ22
2022-01-05 22:00:00,41.22,17.68,25.42,22.29,8.67,DCC-AQ22
2022-01-05 23:00:00,27.98,28.0,15.06,12.88,6.35,DCC-AQ22
2022-01-06 00:00:00,9.18,57.39,8.41,6.15,3.66,DCC-AQ22
2022-01-06 01:00:00,3.91,66.65,4.88,2.75,2.06,DCC-AQ22
2022-01-06 02:00:00,3.36,71.35,4.53,2.51,3.2,DCC-AQ22
2022-01-06 03:00:00,3.12,70.62,4.26,2.36,2.49,DCC-AQ22
2022-01-06 04:00:00,2.53,71.63,5.14,2.52,1.14,DCC-AQ22
2022-01-06 05:00:00,2.48,75.49,5.2,2.64,2.31,DCC-AQ22
2022-01-06 06:00:00,3.33,74.77,5.21,2.78,2.0,DCC-AQ22
2022-01-06 07:00:00,6.85,69.95,3.62,2.04,1.58,DCC-AQ22
2022-01-06 08:00:00,10.59,68.48,2.21,1.33,1.47,DCC-AQ22
2022-01-06 09:00:00,8.1,68.96,2.11,1.26,1.26,DCC-AQ22
2022-01-06 10:00:00,11.77,64.77,1.39,0.78,1.67,DCC-AQ22
2022-01-06 11:00:00,9.87,74.65,4.07,2.51,1.9,DCC-AQ22
2022-01-06 12:00:00,10.55,72.06,9.07,5.12,1.8,DCC-AQ22
2022-01-06 13:00:00,11.24,72.53,9.23,4.99,1.49,DCC-AQ22
2022-01-06 14:00:00,14.26,62.92,12.07,6.37,2.29,DCC-AQ22
2022-01-06 15:00:00,14.54,65.31,5.42,3.4,1.39,DCC-AQ22
2022-01-06 16:00:00,10.91,66.24,7.76,5.13,1.47,DCC-AQ22
2022-01-06 17:00:00,11.4,65.44,7.16,5.41,1.38,DCC-AQ22
2022-01-06 18:00:00,12.78,63.25,9.32,6.85,1.83,DCC-AQ22
2022-01-06 19:00:00,8.5,67.17,9.61,6.75,2.3,DCC-AQ22
2022-01-06 20:00:00,12.96,67.73,5.8,5.31,2.53,DCC-AQ22
2022-01-06 21:00:00,6.74,71.58,5.3,4.64,1.95,DCC-AQ22
2022-01-06 22:00:00,4.36,74.27,4.19,3.17,1.58,DCC-AQ22
2022-01-06 23:00:00,2.68,75.99,4.32,3.01,1.4,DCC-AQ22
2022-01-07 00:00:00,2.6,73.11,2.98,2.27,1.19,DCC-AQ22
2022-01-07 01:00:00,1.6,76.56,2.64,1.69,0.94,DCC-AQ22
2022-01-07 02:00:00,1.28,78.52,2.06,1.42,2.62,DCC-AQ22
2022-01-07 03:00:00,1.17,78.77,2.0,1.36,1.59,DCC-AQ22
2022-01-07 04:00:00,1.27,75.1,2.76,1.8,1.52,DCC-AQ22
2022-01-07 05:00:00,1.85,74.52,2.3,1.54,1.32,DCC-AQ22
2022-01-07 06:00:00,4.67,74.63,2.53,1.64,1.85,DCC-AQ22
2022-01-07 07:00:00,11.5,65.0,4.17,2.43,0.97,DCC-AQ22
2022-01-07 08:00:00,16.25,55.41,5.65,3.12,1.68,DCC-AQ22
2022-01-07 09:00:00,16.47,56.15,7.24,3.69,1.04,DCC-AQ22
2022-01-07 10:00:00,14.19,60.87,7.02,3.94,3.0,DCC-AQ22
2022-01-07 11:00:00,20.21,54.81,4.26,3.02,2.11,DCC-AQ22
2022-01-07 12:00:00,27.13,44.18,4.02,3.08,1.71,DCC-AQ22
2022-01-07 13:00:00,16.11,57.73,3.35,2.33,2.15,DCC-AQ22
2022-01-07 14:00:00,18.31,49.03,6.94,4.74,1.9,DCC-AQ22
2022-01-07 15:00:00,28.0,36.34,6.94,5.26,1.22,DCC-AQ22
2022-01-07 16:00:00,28.03,33.04,13.8,10.65,1.57,DCC-AQ22
2022-01-07 17:00:00,26.4,37.27,17.66,15.24,2.79,DCC-AQ22
2022-01-07 18:00:00,20.59,42.65,16.35,13.62,2.94,DCC-AQ22
2022-01-07 19:00:00,18.56,47.03,18.27,13.44,2.03,DCC-AQ22
2022-01-07 20:00:00,22.32,43.43,16.05,11.93,2.75,DCC-AQ22
2022-01-07 21:00:00,13.15,48.46,13.29,10.01,2.46,DCC-AQ22
2022-01-07 22:00:00,14.29,50.65,9.73,8.21,3.07,DCC-AQ22
2022-01-07 23:00:00,4.38,60.58,12.97,8.62,1.4,DCC-AQ22
2022-01-08 00:00:00,2.56,71.91,10.19,7.02,1.95,DCC-AQ22
2022-01-08 01:00:00,1.44,78.89,8.28,5.48,2.86,DCC-AQ22
2022-01-08 02:00:00,1.4,81.47,5.78,3.94,1.55,DCC-AQ22
2022-01-08 03:00:00,1.09,81.58,2.88,2.17,1.31,DCC-AQ22
2022-01-08 04:00:00,1.04,82.75,1.82,1.46,1.72,DCC-AQ22
2022-01-08 05:00:00,1.96,80.39,0.83,0.59,2.02,DCC-AQ22
2022-01-08 06:00:00,2.36,78.47,0.56,0.33,1.84,DCC-AQ22
2022-01-08 07:00:00,3.47,80.15,3.45,2.39,1.76,DCC-AQ22
2022-01-08 08:00:00,5.28,81.62,13.49,9.65,1.3,DCC-AQ22
2022-01-08 09:00:00,12.65,72.53,17.34,11.26,1.92,DCC-AQ22
2022-01-08 10:00:00,11.87,67.46,26.48,15.93,1.74,DCC-AQ22
2022-01-08 11:00:00,12.03,64.7,23.2,14.36,1.83,DCC-AQ22
2022-01-08 12:00:00,9.86,70.27,15.86,10.05,2.06,DCC-AQ22
2022-01-08 13:00:00,12.9,69.98,11.07,7.0,2.07,DCC-AQ22
2022-01-08 14:00:00,8.78,68.9,7.35,4.82,2.06,DCC-AQ22
2022-01-08 15:00:00,12.15,65.54,9.95,6.36,1.85,DCC-AQ22
2022-01-08 16:00:00,12.28,63.3,12.05,7.92,1.78,DCC-AQ22
2022-01-08 17:00:00,13.72,62.12,12.25,9.37,2.13,DCC-AQ22
2022-01-08 18:00:00,11.9,62.23,12.15,9.85,2.16,DCC-AQ22
2022-01-08 19:00:00,10.77,66.6,8.39,7.6,2.38,DCC-AQ22
2022-01-08 20:00:00,8.37,67.34,10.07,8.47,2.47,DCC-AQ22
2022-01-08 21:00:00,7.93,68.32,10.39,8.4,2.17,DCC-AQ22
2022-01-08 22:00:00,5.3,71.02,11.29,8.18,2.58,DCC-AQ22
2022-01-08 23:00:00,3.71,73.76,7.95,5.77,1.85,DCC-AQ22
2022-01-09 00:00:00,2.73,73.73,8.87,5.49,2.73,DCC-AQ22
2022-01-09 01:00:00,1.84,74.71,6.71,4.49,2.17,DCC-AQ22
2022-01-09 02:00:00,1.87,73.48,6.67,4.4,1.64,DCC-AQ22
2022-01-09 03:00:00,1.42,75.63,6.08,3.7,1.96,DCC-AQ22
2022-01-09 04:00:00,1.24,75.39,6.17,3.93,1.15,DCC-AQ22
2022-01-09 05:00:00,1.31,73.58,9.55,5.32,1.79,DCC-AQ22
2022-01-09 06:00:00,1.77,78.12,8.53,5.16,2.39,DCC-AQ22
2022-01-09 07:00:00,3.16,76.48,9.16,5.47,1.78,DCC-AQ22
2022-01-09 08:00:00,9.59,68.89,8.46,4.98,1.48,DCC-AQ22
2022-01-09 09:00:00,5.61,73.71,9.84,5.9,2.58,DCC-AQ22
2022-01-09 10:00:00,6.6,73.38,9.75,5.58,1.74,DCC-AQ22
2022-01-09 11:00:00,6.85,68.68,10.06,6.0,1.32,DCC-AQ22
2022-01-09 12:00:00,6.98,67.92,10.89,7.15,2.2,DCC-AQ22
2022-01-09 13:00:00,7.22,67.12,13.01,8.53,2.37,DCC-AQ22
2022-01-09 14:00:00,9.16,65.49,15.23,9.61,1.92,DCC-AQ22
2022-01-09 15:00:00,10.89,62.89,16.52,10.92,2.77,DCC-AQ22
2022-01-09 16:00:00,13.07,61.91,19.81,12.98,2.44,DCC-AQ22
2022-01-09 17:00:00,14.75,55.43,23.87,16.14,2.52,DCC-AQ22
2022-01-09 18:00:00,15.89,51.82,26.94,19.28,2.38,DCC-AQ22
2022-01-09 19:00:00,16.69,50.76,25.66,19.62,3.09,DCC-AQ22
2022-01-09 20:00:00,14.92,46.86,20.47,16.38,1.83,DCC-AQ22
2022-01-09 21:00:00,16.24,46.41,21.41,18.69,2.69,DCC-AQ22
2022-01-09 22:00:00,13.62,47.82,13.5,11.64,2.8,DCC-AQ22
2022-01-09 23:00:00,20.51,33.36,12.92,11.7,2.59,DCC-AQ22
2022-01-10 00:00:00,26.27,27.04,18.92,17.12,3.26,DCC-AQ22
2022-01-10 01:00:00,19.33,18.65,15.7,14.45,2.57,DCC-AQ22
2022-01-10 02:00:00,15.14,31.05,13.6,12.64,2.05,DCC-AQ22
2022-01-10 03:00:00,8.83,33.38,4.48,4.01,1.94,DCC-AQ22
2022-01-10 04:00:00,11.27,26.55,2.91,2.46,1.81,DCC-AQ22
2022-01-10 05:00:00,23.12,10.11,2.85,2.24,2.29,DCC-AQ22
2022-01-10 06:00:00,19.58,29.67,3.37,2.81,2.09,DCC-AQ22
2022-01-10 07:00:00,18.56,33.1,4.09,2.82,1.9,DCC-AQ22
2022-01-10 08:00:00,24.55,30.39,2.32,1.3,1.86,DCC-AQ22
2022-01-10 09:00:00,28.03,28.42,3.33,1.96,1.96,DCC-AQ22
2022-01-10 10:00:00,15.42,49.27,2.53,1.61,1.99,DCC-AQ22
2022-01-10 11:00:00,14.74,55.01,2.31,1.3,1.9,DCC-AQ22
2022-01-10 12:00:00,14.28,53.09,2.65,1.43,1.53,DCC-AQ22
2022-01-10 13:00:00,13.02,55.14,2.13,1.33,1.42,DCC-AQ22
2022-01-10 14:00:00,10.38,55.06,3.24,1.74,1.59,DCC-AQ22
2022-01-10 15:00:00,9.69,55.21,3.75,2.26,1.45,DCC-AQ22
2022-01-10 16:00:00,10.85,50.18,3.81,2.53,1.12,DCC-AQ22
2022-01-10 17:00:00,15.6,47.88,4.97,3.52,1.41,DCC-AQ22
2022-01-10 18:00:00,44.47,45.84,6.72,5.75,2.91,DCC-AQ22
2022-01-10 19:00:00,21.9,50.11,13.48,10.61,1.74,DCC-AQ22
2022-01-10 20:00:00,19.91,43.68,15.02,11.96,1.39,DCC-AQ22
2022-01-10 21:00:00,13.83,47.21,14.47,10.71,1.4,DCC-AQ22
2022-01-10 22:00:00,11.68,46.47,14.93,9.39,1.61,DCC-AQ22
2022-01-25 22:00:00,38.89,3.55,39.42,29.68,3.14,DCC-AQ22
2022-01-25 23:00:00,30.06,10.27,30.49,25.04,3.13,DCC-AQ22
2022-01-26 00:00:00,12.62,31.57,19.73,14.8,2.71,DCC-AQ22
2022-01-26 01:00:00,4.35,44.41,14.32,10.38,2.07,DCC-AQ22
2022-01-26 02:00:00,4.45,42.14,14.05,10.27,2.06,DCC-AQ22
2022-01-26 03:00:00,4.31,42.61,13.08,9.39,1.84,DCC-AQ22
2022-01-26 04:00:00,10.2,29.23,13.66,9.65,1.7,DCC-AQ22
2022-01-26 05:00:00,4.78,47.11,11.45,7.93,1.43,DCC-AQ22
2022-01-26 06:00:00,7.58,52.34,10.34,6.78,1.47,DCC-AQ22
2022-01-26 07:00:00,17.98,45.67,11.41,7.32,1.38,DCC-AQ22
2022-01-26 08:00:00,20.94,43.94,13.58,7.63,1.21,DCC-AQ22
2022-01-26 09:00:00,14.72,56.46,16.4,7.57,1.48,DCC-AQ22
2022-01-26 10:00:00,8.33,62.91,12.1,5.68,1.7,DCC-AQ22
2022-01-26 11:00:00,7.9,60.43,14.71,5.87,1.46,DCC-AQ22
2022-01-26 12:00:00,8.62,59.26,16.73,7.58,1.49,DCC-AQ22
2022-01-26 13:00:00,10.4,55.63,17.24,7.89,1.76,DCC-AQ22
2022-01-26 14:00:00,9.11,51.58,15.76,7.77,1.48,DCC-AQ22
2022-01-26 15:00:00,10.55,50.1,18.32,8.65,1.61,DCC-AQ22
2022-01-26 16:00:00,12.1,53.95,18.14,8.0,1.55,DCC-AQ22
2022-01-26 17:00:00,11.79,51.23,16.69,8.33,1.09,DCC-AQ22
2022-01-26 18:00:00,10.16,53.2,16.61,10.3,1.42,DCC-AQ22
2022-01-26 19:00:00,9.28,52.86,13.99,9.55,1.4,DCC-AQ22
