datetime,no2,pm1,pm10,pm2_5,pm4,so2,serial_number
2021-06-02 14:00:00,63.24,20.81,44.43,26.87,32.36,5.7,DCC-AQ17
2021-06-02 15:00:00,55.67,20.26,51.83,27.06,33.17,5.67,DCC-AQ17
2021-06-02 16:00:00,45.88,16.84,43.57,22.34,27.21,5.46,DCC-AQ17
2021-06-02 17:00:00,54.9,14.95,43.88,20.5,25.89,5.69,DCC-AQ17
2021-06-02 18:00:00,28.98,13.3,26.7,16.7,19.77,5.49,DCC-AQ17
2021-06-02 19:00:00,34.36,12.09,28.04,15.58,18.96,5.14,DCC-AQ17
2021-06-02 20:00:00,44.61,13.49,43.6,19.73,26.72,5.58,DCC-AQ17
2021-06-02 21:00:00,26.63,12.74,31.17,16.84,21.11,4.92,DCC-AQ17
2021-06-02 22:00:00,32.04,12.72,24.17,15.53,18.65,4.46,DCC-AQ17
2021-06-02 23:00:00,21.48,12.83,21.71,15.16,17.28,4.26,DCC-AQ17
2021-06-03 00:00:00,16.8,13.66,24.34,16.37,18.97,4.36,DCC-AQ17
2021-06-03 01:00:00,6.3,13.22,20.48,15.5,17.71,4.64,DCC-AQ17
2021-06-03 02:00:00,5.84,11.19,16.14,12.96,14.56,4.37,DCC-AQ17
2021-06-03 03:00:00,8.87,12.16,18.48,14.32,16.18,4.63,DCC-AQ17
2021-06-03 04:00:00,10.64,14.28,23.0,16.81,18.49,4.7,DCC-AQ17
2021-06-03 05:00:00,29.99,7.85,38.97,12.55,16.91,5.11,DCC-AQ17
2021-06-03 06:00:00,16.51,6.02,22.73,8.73,11.09,5.21,DCC-AQ17
2021-06-03 07:00:00,18.52,5.41,31.32,9.21,12.57,5.2,DCC-AQ17
2021-06-03 08:00:00,20.98,5.16,42.75,10.27,14.94,5.65,DCC-AQ17
2021-06-03 09:00:00,14.57,4.44,23.07,7.46,10.19,5.72,DCC-AQ17
2021-06-03 10:00:00,15.06,3.02,22.02,6.02,8.53,5.59,DCC-AQ17
2021-06-03 11:00:00,14.39,2.56,16.68,5.03,7.07,5.38,DCC-AQ17
2021-06-03 12:00:00,21.67,3.21,82.46,14.26,23.84,5.48,DCC-AQ17
2021-06-03 13:00:00,11.21,1.42,11.76,3.03,4.46,5.28,DCC-AQ17
2021-06-03 14:00:00,9.36,1.42,10.38,2.92,4.23,5.35,DCC-AQ17
2021-06-03 15:00:00,7.78,1.36,8.19,2.73,3.91,5.08,DCC-AQ17
2021-06-03 16:00:00,7.25,1.4,8.65,2.84,4.11,4.96,DCC-AQ17
2021-06-03 17:00:00,6.6,1.81,7.16,2.97,4.01,4.68,DCC-AQ17
2021-06-03 18:00:00,5.14,1.53,6.05,2.65,3.69,4.72,DCC-AQ17
2021-06-03 19:00:00,5.72,1.56,5.78,2.68,3.72,4.83,DCC-AQ17
2021-06-03 20:00:00,5.22,1.68,5.22,2.8,3.84,4.82,DCC-AQ17
2021-06-03 21:00:00,4.49,1.58,5.2,2.68,3.79,4.61,DCC-AQ17
2021-06-03 22:00:00,4.33,1.67,5.45,2.8,3.91,4.65,DCC-AQ17
2021-06-03 23:00:00,3.17,1.59,5.18,2.77,3.95,4.62,DCC-AQ17
2021-06-04 00:00:00,2.36,1.63,5.24,2.92,4.18,4.73,DCC-AQ17
2021-06-04 01:00:00,2.62,1.51,4.6,2.63,3.64,4.71,DCC-AQ17
2021-06-04 02:00:00,2.43,1.57,4.91,2.73,3.9,4.68,DCC-AQ17
2021-06-04 03:00:00,5.27,1.61,5.34,2.84,4.06,4.65,DCC-AQ17
2021-06-04 04:00:00,17.3,1.71,13.62,3.91,5.91,4.88,DCC-AQ17
2021-06-04 05:00:00,7.31,1.54,5.8,2.7,3.77,4.78,DCC-AQ17
2021-06-04 06:00:00,27.53,1.95,16.35,4.51,7.04,5.05,DCC-AQ17
2021-06-04 07:00:00,12.59,1.18,6.23,2.28,3.24,5.1,DCC-AQ17
2021-06-04 08:00:00,24.78,1.59,14.02,3.82,5.93,6.05,DCC-AQ17
2021-06-04 09:00:00,19.15,1.45,8.53,2.92,4.31,5.3,DCC-AQ17
2021-06-04 10:00:00,18.88,1.96,24.03,5.52,8.73,5.24,DCC-AQ17
2021-06-04 11:00:00,28.25,2.9,41.81,9.19,15.0,5.35,DCC-AQ17
2021-06-04 12:00:00,20.85,2.89,36.64,8.4,13.63,5.31,DCC-AQ17
2021-06-04 13:00:00,18.85,3.51,37.81,9.3,14.85,5.26,DCC-AQ17
2021-06-04 14:00:00,14.99,3.11,25.93,6.99,10.49,5.33,DCC-AQ17
2021-06-04 15:00:00,11.92,2.85,16.13,5.34,7.61,5.14,DCC-AQ17
2021-06-04 16:00:00,7.74,2.62,12.52,4.59,6.41,5.12,DCC-AQ17
2021-06-04 17:00:00,5.98,2.83,10.01,4.65,6.34,4.95,DCC-AQ17
2021-06-04 18:00:00,8.52,3.08,11.24,5.17,7.04,4.99,DCC-AQ17
2021-06-04 19:00:00,6.41,3.11,10.52,5.21,7.07,4.97,DCC-AQ17
2021-06-04 20:00:00,6.19,3.3,8.14,4.95,6.39,4.88,DCC-AQ17
2021-06-04 21:00:00,4.91,4.4,9.55,6.22,7.63,4.83,DCC-AQ17
2021-06-04 22:00:00,4.87,4.53,10.4,6.57,8.2,4.7,DCC-AQ17
2021-06-04 23:00:00,5.91,4.57,10.55,6.71,8.51,4.78,DCC-AQ17
2021-06-05 00:00:00,4.07,4.5,9.99,6.75,8.72,5.01,DCC-AQ17
2021-06-05 01:00:00,3.24,4.31,9.46,6.34,7.97,4.92,DCC-AQ17
2021-06-05 02:00:00,2.44,3.61,7.48,5.3,6.77,5.02,DCC-AQ17
2021-06-05 03:00:00,2.89,2.83,6.51,4.19,5.3,5.09,DCC-AQ17
2021-06-05 04:00:00,5.21,2.83,5.9,4.12,5.22,5.01,DCC-AQ17
2021-06-05 05:00:00,5.59,4.67,16.28,8.07,10.92,5.02,DCC-AQ17
2021-06-05 06:00:00,10.95,4.12,16.01,7.06,9.65,5.26,DCC-AQ17
2021-06-05 07:00:00,12.99,3.01,10.67,4.62,6.02,5.31,DCC-AQ17
2021-06-05 08:00:00,13.31,3.95,11.29,5.53,6.7,5.34,DCC-AQ17
2021-06-05 09:00:00,13.28,3.15,12.38,5.01,6.48,5.55,DCC-AQ17
2021-06-05 10:00:00,11.92,4.27,15.54,6.64,8.58,5.44,DCC-AQ17
2021-06-05 11:00:00,8.89,4.92,15.77,7.39,9.3,5.33,DCC-AQ17
2021-06-05 12:00:00,12.34,3.94,16.07,6.03,7.77,5.41,DCC-AQ17
2021-06-05 13:00:00,9.69,1.95,10.64,3.1,4.19,5.05,DCC-AQ17
2021-06-05 14:00:00,9.37,2.01,10.58,3.21,4.35,5.16,DCC-AQ17
2021-06-05 15:00:00,6.75,4.14,11.94,5.62,6.88,5.18,DCC-AQ17
2021-06-05 16:00:00,5.97,3.7,7.99,5.0,6.1,5.24,DCC-AQ17
2021-06-05 17:00:00,5.69,3.26,7.1,4.47,5.53,5.25,DCC-AQ17
2021-06-05 18:00:00,6.04,4.05,7.21,5.19,6.05,5.21,DCC-AQ17
2021-06-05 19:00:00,7.99,12.47,17.79,14.43,15.69,5.06,DCC-AQ17
2021-06-05 20:00:00,7.79,4.19,8.81,5.88,7.17,5.07,DCC-AQ17
2021-06-05 21:00:00,8.15,5.38,9.85,7.06,8.27,5.01,DCC-AQ17
2021-06-05 22:00:00,11.84,6.52,10.98,8.31,9.62,4.9,DCC-AQ17
2021-06-05 23:00:00,14.41,6.5,11.12,8.36,9.7,4.83,DCC-AQ17
2021-06-06 00:00:00,13.65,6.72,12.54,8.66,10.09,4.98,DCC-AQ17
2021-06-06 01:00:00,12.82,5.96,10.99,7.84,9.18,4.96,DCC-AQ17
2021-06-06 02:00:00,10.04,5.3,9.53,7.07,8.45,4.87,DCC-AQ17
2021-06-06 03:00:00,6.17,4.48,8.57,6.26,7.6,5.02,DCC-AQ17
2021-06-06 04:00:00,8.45,4.43,9.19,6.33,7.91,5.1,DCC-AQ17
2021-06-06 05:00:00,7.61,5.13,11.04,7.22,8.92,5.04,DCC-AQ17
2021-06-06 06:00:00,4.76,6.2,11.48,8.36,10.09,5.16,DCC-AQ17
2021-06-06 07:00:00,5.4,5.44,10.82,7.59,9.27,5.38,DCC-AQ17
2021-06-06 08:00:00,7.28,4.98,10.35,7.17,9.12,5.47,DCC-AQ17
2021-06-06 09:00:00,10.03,4.25,9.5,6.16,7.8,5.81,DCC-AQ17
2021-06-06 10:00:00,9.4,4.8,11.26,6.98,8.84,5.45,DCC-AQ17
2021-06-06 11:00:00,14.03,5.05,13.04,7.45,9.5,5.43,DCC-AQ17
2021-06-06 12:00:00,12.17,7.02,13.41,9.32,11.1,5.08,DCC-AQ17
2021-06-06 13:00:00,12.94,7.47,14.06,10.03,11.98,5.44,DCC-AQ17
2021-06-06 14:00:00,12.9,6.57,15.03,9.27,11.29,5.37,DCC-AQ17
2021-06-06 15:00:00,10.44,4.8,10.04,6.64,8.01,5.36,DCC-AQ17
2021-06-06 16:00:00,7.73,3.6,7.91,4.98,6.1,5.48,DCC-AQ17
2021-06-06 17:00:00,15.71,3.84,8.69,5.4,6.7,5.48,DCC-AQ17
2021-06-06 18:00:00,23.44,4.1,9.21,5.71,7.08,5.67,DCC-AQ17
2021-06-06 19:00:00,16.43,3.65,11.2,5.41,6.72,5.58,DCC-AQ17
2021-06-06 20:00:00,15.53,4.24,21.74,7.37,10.36,5.52,DCC-AQ17
2021-06-06 21:00:00,19.98,5.16,15.02,7.25,9.14,5.61,DCC-AQ17
2021-06-06 22:00:00,19.31,4.73,8.09,5.97,6.91,5.47,DCC-AQ17
2021-06-06 23:00:00,10.26,4.12,7.7,5.36,6.27,5.47,DCC-AQ17
2021-06-07 00:00:00,4.93,3.18,5.8,4.31,5.22,5.39,DCC-AQ17
2021-06-07 01:00:00,5.66,3.67,6.44,4.8,5.65,5.62,DCC-AQ17
2021-06-07 02:00:00,4.79,3.77,7.03,4.95,5.8,5.35,DCC-AQ17
2021-06-07 03:00:00,7.04,4.56,7.47,5.69,6.65,5.49,DCC-AQ17
2021-06-07 04:00:00,13.73,5.89,10.28,7.17,8.17,5.61,DCC-AQ17
2021-06-07 05:00:00,28.01,6.55,11.38,8.05,9.29,6.09,DCC-AQ17
2021-06-07 06:00:00,32.21,6.77,13.95,8.58,10.0,6.38,DCC-AQ17
2021-06-07 07:00:00,25.91,6.55,21.2,9.3,11.6,6.07,DCC-AQ17
2021-06-07 08:00:00,14.69,5.75,14.03,7.77,9.37,6.15,DCC-AQ17
2021-06-07 09:00:00,17.93,6.42,15.89,8.66,10.6,6.34,DCC-AQ17
2021-06-07 10:00:00,14.61,5.55,12.6,7.42,8.84,6.45,DCC-AQ17
2021-06-07 11:00:00,21.02,6.46,13.26,8.54,10.21,6.75,DCC-AQ17
2021-06-07 12:00:00,17.46,5.46,13.5,7.63,9.44,6.9,DCC-AQ17
2021-06-07 13:00:00,10.57,4.58,15.9,7.11,9.15,6.7,DCC-AQ17
2021-06-07 14:00:00,6.65,3.36,24.71,7.21,10.56,6.68,DCC-AQ17
2021-06-07 15:00:00,5.94,3.46,16.48,6.69,9.49,6.37,DCC-AQ17
2021-06-07 16:00:00,5.25,3.13,10.38,4.93,6.36,6.19,DCC-AQ17
2021-06-07 17:00:00,3.66,3.01,9.7,4.58,5.85,5.8,DCC-AQ17
2021-06-07 18:00:00,3.88,3.51,7.64,4.89,6.05,5.88,DCC-AQ17
2021-06-07 19:00:00,3.95,3.95,8.22,5.45,6.77,5.87,DCC-AQ17
2021-06-07 20:00:00,3.88,3.8,7.84,5.32,6.51,5.97,DCC-AQ17
2021-06-07 21:00:00,3.29,3.68,7.73,5.08,6.16,5.87,DCC-AQ17
2021-06-07 22:00:00,3.0,3.46,6.26,4.68,5.66,5.74,DCC-AQ17
2021-06-07 23:00:00,2.73,2.99,6.07,4.15,5.09,5.89,DCC-AQ17
2021-06-08 00:00:00,2.12,3.06,5.67,4.2,5.24,5.8,DCC-AQ17
2021-06-08 01:00:00,2.36,3.06,5.35,4.03,4.83,5.91,DCC-AQ17
2021-06-08 02:00:00,2.55,2.82,5.71,3.87,4.78,5.95,DCC-AQ17
2021-06-08 03:00:00,2.6,2.42,4.02,3.09,3.63,5.99,DCC-AQ17
2021-06-08 04:00:00,5.2,3.38,10.87,5.2,6.8,5.98,DCC-AQ17
2021-06-08 05:00:00,12.68,3.63,40.07,9.61,15.36,6.22,DCC-AQ17
2021-06-08 06:00:00,9.63,2.01,6.1,2.81,3.48,6.0,DCC-AQ17
2021-06-08 07:00:00,24.23,3.43,42.0,9.16,14.57,6.93,DCC-AQ17
2021-06-08 08:00:00,17.83,4.8,45.71,11.22,17.47,6.86,DCC-AQ17
2021-06-08 09:00:00,22.97,4.69,46.07,11.06,16.89,6.95,DCC-AQ17
2021-06-08 10:00:00,18.99,4.83,54.19,12.52,19.69,7.0,DCC-AQ17
2021-06-08 11:00:00,16.06,3.58,33.48,8.16,12.08,6.62,DCC-AQ17
2021-06-08 12:00:00,7.07,1.4,11.64,2.84,4.05,6.42,DCC-AQ17
2021-06-08 13:00:00,6.23,1.23,14.44,2.76,3.91,6.72,DCC-AQ17
2021-06-08 14:00:00,5.89,1.35,12.11,2.71,3.84,6.27,DCC-AQ17
2021-06-08 15:00:00,4.63,2.15,12.94,3.71,5.03,6.06,DCC-AQ17
2021-06-08 16:00:00,4.35,2.57,7.4,3.62,4.47,6.17,DCC-AQ17
2021-06-08 17:00:00,4.34,2.81,6.07,3.76,4.56,6.24,DCC-AQ17
2021-06-08 18:00:00,4.59,3.31,9.63,5.09,6.55,6.27,DCC-AQ17
2021-06-08 19:00:00,4.0,2.7,6.38,3.76,4.62,6.23,DCC-AQ17
2021-06-08 20:00:00,5.25,3.34,9.37,4.98,6.4,6.18,DCC-AQ17
2021-06-08 21:00:00,4.18,3.81,10.64,6.1,8.06,6.35,DCC-AQ17
2021-06-08 22:00:00,4.14,3.46,9.52,5.55,7.37,6.42,DCC-AQ17
2021-06-08 23:00:00,3.51,2.12,5.7,3.24,4.18,6.53,DCC-AQ17
2021-06-09 00:00:00,2.21,2.99,6.26,4.12,5.01,6.43,DCC-AQ17
2021-06-09 01:00:00,3.27,3.56,7.37,5.04,6.24,6.52,DCC-AQ17
2021-06-09 02:00:00,2.76,2.11,4.27,2.87,3.52,6.54,DCC-AQ17
2021-06-09 03:00:00,2.62,2.38,4.88,3.24,3.94,6.66,DCC-AQ17
2021-06-09 04:00:00,6.55,3.73,9.76,5.26,6.49,6.67,DCC-AQ17
2021-06-09 05:00:00,25.72,3.29,17.65,5.7,8.0,7.42,DCC-AQ17
2021-06-09 06:00:00,24.22,1.78,15.04,3.74,5.58,7.63,DCC-AQ17
2021-06-09 07:00:00,10.59,0.81,4.97,1.39,1.88,6.79,DCC-AQ17
2021-06-09 08:00:00,15.59,1.26,7.38,2.51,3.98,7.39,DCC-AQ17
2021-06-09 09:00:00,22.4,2.85,8.19,4.29,5.82,7.6,DCC-AQ17
2021-06-09 10:00:00,16.24,1.81,11.81,3.55,5.35,6.72,DCC-AQ17
2021-06-09 11:00:00,18.72,2.69,25.46,6.29,10.11,7.96,DCC-AQ17
2021-06-09 12:00:00,8.7,1.63,12.67,3.12,4.62,6.44,DCC-AQ17
2021-06-09 13:00:00,5.31,2.32,13.21,3.61,4.7,6.15,DCC-AQ17
2021-06-09 14:00:00,5.81,2.96,8.12,3.65,4.26,6.24,DCC-AQ17
2021-06-09 15:00:00,6.09,3.03,7.4,3.61,4.19,6.09,DCC-AQ17
2021-06-09 16:00:00,4.97,2.96,5.66,3.38,3.81,6.05,DCC-AQ17
2021-06-09 17:00:00,4.87,3.01,5.28,3.41,3.8,6.0,DCC-AQ17
2021-06-09 18:00:00,3.87,3.1,7.55,3.85,4.59,5.9,DCC-AQ17
2021-06-09 19:00:00,4.14,3.2,4.71,3.58,3.93,5.91,DCC-AQ17
2021-06-09 20:00:00,4.65,3.36,5.03,3.8,4.3,6.0,DCC-AQ17
2021-06-09 21:00:00,11.03,3.83,9.57,4.91,6.0,6.11,DCC-AQ17
2021-06-09 22:00:00,16.87,3.79,10.85,5.13,6.48,6.05,DCC-AQ17
2021-06-09 23:00:00,10.5,4.23,9.07,5.66,7.08,6.16,DCC-AQ17
2021-06-10 00:00:00,6.21,2.76,4.43,3.17,3.64,6.05,DCC-AQ17
2021-06-10 01:00:00,2.43,2.32,3.18,2.59,2.89,6.03,DCC-AQ17
2021-06-10 02:00:00,3.01,1.39,2.34,1.62,1.92,5.88,DCC-AQ17
2021-06-10 03:00:00,2.48,1.08,1.77,1.29,1.51,6.01,DCC-AQ17
2021-06-10 04:00:00,2.47,0.64,1.9,0.85,1.05,5.89,DCC-AQ17
2021-06-10 05:00:00,15.17,1.23,21.71,4.3,7.59,6.63,DCC-AQ17
2021-06-10 06:00:00,20.9,1.26,34.37,5.92,10.79,7.14,DCC-AQ17
2021-06-10 07:00:00,11.49,0.69,8.63,1.77,2.71,6.65,DCC-AQ17
2021-06-10 08:00:00,5.35,1.24,7.3,1.98,2.54,7.06,DCC-AQ17
2021-06-10 09:00:00,5.11,2.07,12.9,3.3,4.25,6.79,DCC-AQ17
2021-06-10 10:00:00,6.44,1.92,7.17,2.62,3.16,6.57,DCC-AQ17
2021-06-10 11:00:00,9.51,2.47,10.26,3.47,4.31,6.64,DCC-AQ17
2021-06-10 12:00:00,10.83,2.13,11.19,3.37,4.38,6.19,DCC-AQ17
2021-06-10 13:00:00,8.67,1.75,7.86,2.55,3.17,6.71,DCC-AQ17
2021-06-10 14:00:00,15.17,2.5,8.2,3.35,4.21,6.44,DCC-AQ17
2021-06-10 15:00:00,7.03,3.12,8.88,3.93,4.72,6.39,DCC-AQ17
2021-06-10 16:00:00,4.7,3.09,9.91,3.97,4.65,6.3,DCC-AQ17
2021-06-10 17:00:00,3.81,2.99,6.58,3.54,4.01,6.13,DCC-AQ17
2021-06-10 18:00:00,3.57,2.85,4.98,3.27,3.59,6.1,DCC-AQ17
2021-06-10 19:00:00,3.62,1.7,3.52,2.08,2.47,6.24,DCC-AQ17
2021-06-10 20:00:00,3.41,1.65,5.02,2.24,2.8,5.93,DCC-AQ17
2021-06-10 21:00:00,2.93,2.42,4.81,2.98,3.47,6.04,DCC-AQ17
2021-06-10 22:00:00,2.46,2.95,5.49,3.61,4.12,6.01,DCC-AQ17
2021-06-10 23:00:00,2.35,3.52,5.78,4.4,5.0,6.08,DCC-AQ17
2021-06-11 00:00:00,2.12,3.91,7.06,5.19,6.15,6.22,DCC-AQ17
2021-06-11 01:00:00,2.16,4.14,7.68,5.52,6.65,6.11,DCC-AQ17
2021-06-11 02:00:00,1.85,4.03,7.18,5.36,6.36,6.21,DCC-AQ17
2021-06-11 03:00:00,1.83,3.57,6.51,4.83,5.81,6.19,DCC-AQ17
2021-06-11 04:00:00,2.2,2.57,4.77,3.38,4.01,6.3,DCC-AQ17
2021-06-11 05:00:00,3.47,1.95,3.97,2.64,3.24,6.3,DCC-AQ17
2021-06-11 06:00:00,7.83,1.71,4.67,2.39,3.0,6.24,DCC-AQ17
2021-06-11 07:00:00,11.49,2.6,12.16,4.07,5.16,6.32,DCC-AQ17
2021-06-11 08:00:00,14.18,3.7,16.22,5.83,7.38,6.71,DCC-AQ17
2021-06-11 09:00:00,11.03,4.55,18.97,7.54,9.86,6.88,DCC-AQ17
2021-06-11 10:00:00,10.0,4.48,16.66,7.3,9.28,6.38,DCC-AQ17
2021-06-11 11:00:00,11.75,5.5,16.2,8.82,11.32,6.2,DCC-AQ17
2021-06-11 12:00:00,8.75,6.07,25.46,10.6,13.95,6.49,DCC-AQ17
2021-06-11 13:00:00,7.97,4.55,18.16,7.9,10.72,6.51,DCC-AQ17
2021-06-11 14:00:00,7.12,3.5,20.86,6.6,9.07,6.52,DCC-AQ17
2021-06-11 15:00:00,8.7,2.76,11.76,4.66,6.21,6.34,DCC-AQ17
2021-06-11 16:00:00,8.51,2.49,8.81,4.15,5.64,5.98,DCC-AQ17
2021-06-11 17:00:00,7.54,2.17,7.3,3.43,4.45,5.9,DCC-AQ17
2021-06-11 18:00:00,6.47,2.3,6.39,3.4,4.31,6.06,DCC-AQ17
2021-06-11 19:00:00,6.3,2.49,6.6,3.62,4.59,6.16,DCC-AQ17
2021-06-11 20:00:00,6.93,2.58,6.72,3.78,4.73,5.92,DCC-AQ17
2021-06-11 21:00:00,10.23,3.03,7.01,4.27,5.32,6.11,DCC-AQ17
2021-06-11 22:00:00,7.63,2.36,5.54,3.16,3.81,5.94,DCC-AQ17
2021-06-11 23:00:00,6.24,2.03,5.01,2.68,3.27,5.83,DCC-AQ17
2021-06-12 00:00:00,5.45,1.93,4.73,2.59,3.13,5.79,DCC-AQ17
2021-06-12 01:00:00,4.66,1.88,4.27,2.6,3.31,5.95,DCC-AQ17
2021-06-12 02:00:00,4.54,2.05,4.74,2.88,3.63,6.02,DCC-AQ17
2021-06-12 03:00:00,4.88,2.18,5.28,3.08,3.87,5.99,DCC-AQ17
2021-06-12 04:00:00,5.04,1.87,4.36,2.62,3.29,5.89,DCC-AQ17
2021-06-12 05:00:00,5.33,1.36,3.38,1.92,2.4,5.91,DCC-AQ17
2021-06-12 06:00:00,9.12,1.4,3.99,2.08,2.69,6.07,DCC-AQ17
2021-06-12 07:00:00,7.36,0.98,3.51,1.5,1.96,6.1,DCC-AQ17
2021-06-12 08:00:00,13.04,1.83,7.77,2.85,3.73,6.2,DCC-AQ17
2021-06-12 09:00:00,9.55,2.93,10.85,4.33,5.72,6.07,DCC-AQ17
2021-06-12 10:00:00,6.38,3.45,10.08,4.56,5.52,6.15,DCC-AQ17
2021-06-12 11:00:00,6.92,3.0,7.45,3.92,4.79,6.17,DCC-AQ17
2021-06-12 12:00:00,6.41,4.36,9.51,5.39,6.36,6.28,DCC-AQ17
2021-06-12 13:00:00,8.14,5.09,10.35,6.08,6.88,6.4,DCC-AQ17
2021-06-12 14:00:00,8.74,3.34,8.81,4.42,5.34,6.37,DCC-AQ17
2021-06-12 15:00:00,4.64,3.18,7.71,4.16,5.01,5.98,DCC-AQ17
2021-06-12 16:00:00,4.48,2.89,6.97,3.8,4.52,6.12,DCC-AQ17
2021-06-12 17:00:00,4.45,3.06,6.09,3.94,4.74,6.0,DCC-AQ17
2021-06-12 18:00:00,9.43,3.21,8.1,4.46,5.51,6.03,DCC-AQ17
2021-06-12 19:00:00,13.61,3.27,8.49,4.67,5.83,6.06,DCC-AQ17
2021-06-12 20:00:00,6.09,3.47,8.17,4.77,5.71,6.11,DCC-AQ17
2021-06-12 21:00:00,20.85,4.14,9.81,5.87,7.32,6.18,DCC-AQ17
2021-06-12 22:00:00,15.83,3.83,9.71,5.55,6.82,6.08,DCC-AQ17
2021-06-12 23:00:00,7.31,3.67,8.62,5.5,6.91,6.1,DCC-AQ17
2021-06-13 00:00:00,8.06,4.09,9.1,5.94,7.26,6.17,DCC-AQ17
2021-06-13 01:00:00,9.61,4.22,8.68,6.14,7.52,6.44,DCC-AQ17
2021-06-13 02:00:00,14.49,4.81,14.65,7.44,9.59,6.22,DCC-AQ17
2021-06-13 03:00:00,14.55,6.26,12.82,8.63,10.39,6.27,DCC-AQ17
2021-06-13 04:00:00,9.05,4.55,9.85,6.41,7.7,6.24,DCC-AQ17
2021-06-13 05:00:00,23.8,8.05,37.07,16.47,25.4,6.87,DCC-AQ17
2021-06-13 06:00:00,17.85,4.21,11.51,6.21,7.69,6.62,DCC-AQ17
2021-06-13 07:00:00,17.64,4.03,13.23,6.29,8.16,6.97,DCC-AQ17
2021-06-13 08:00:00,10.04,3.27,10.62,5.11,6.61,6.77,DCC-AQ17
2021-06-13 09:00:00,27.59,4.38,16.66,7.52,10.0,7.27,DCC-AQ17
2021-06-13 10:00:00,39.42,6.12,17.2,9.59,12.21,9.17,DCC-AQ17
2021-06-13 11:00:00,7.02,2.72,6.66,3.93,4.82,7.15,DCC-AQ17
2021-06-13 12:00:00,3.29,2.49,7.35,3.71,4.6,6.75,DCC-AQ17
2021-06-13 13:00:00,3.77,3.16,7.9,4.35,5.24,6.7,DCC-AQ17
2021-06-13 14:00:00,4.03,4.61,8.63,5.74,6.6,6.68,DCC-AQ17
2021-06-13 15:00:00,39.35,5.68,19.09,9.42,12.82,7.97,DCC-AQ17
2021-06-13 16:00:00,41.29,5.26,24.17,10.0,14.36,7.73,DCC-AQ17
2021-06-13 17:00:00,39.15,4.88,23.07,9.48,13.53,7.5,DCC-AQ17
2021-06-13 18:00:00,41.07,5.38,23.39,10.21,14.2,7.51,DCC-AQ17
2021-06-13 19:00:00,30.22,5.66,15.68,9.05,11.74,7.29,DCC-AQ17
2021-06-13 20:00:00,13.18,6.13,11.4,7.6,8.58,6.89,DCC-AQ17
2021-06-13 21:00:00,10.35,6.93,11.14,8.25,9.09,6.88,DCC-AQ17
2021-06-13 22:00:00,6.61,5.05,8.52,6.09,6.87,6.94,DCC-AQ17
2021-06-13 23:00:00,6.09,4.1,6.82,4.95,5.69,6.78,DCC-AQ17
2021-06-14 00:00:00,3.93,3.38,5.9,4.13,4.82,6.83,DCC-AQ17
2021-06-14 01:00:00,4.92,3.26,6.72,4.11,4.85,6.83,DCC-AQ17
2021-06-14 02:00:00,2.13,2.11,4.75,2.75,3.42,6.83,DCC-AQ17
2021-06-14 03:00:00,2.94,0.47,1.15,0.64,0.81,6.91,DCC-AQ17
2021-06-14 04:00:00,4.04,0.2,0.84,0.32,0.39,6.7,DCC-AQ17
2021-06-14 05:00:00,7.36,0.49,1.79,0.85,1.13,6.79,DCC-AQ17
2021-06-14 06:00:00,9.77,1.33,5.74,2.56,3.55,6.83,DCC-AQ17
2021-06-14 07:00:00,13.18,1.48,8.65,2.94,4.02,6.85,DCC-AQ17
2021-06-14 08:00:00,13.33,2.13,12.98,4.25,5.77,6.89,DCC-AQ17
2021-06-14 09:00:00,11.97,2.52,10.76,4.55,6.23,7.4,DCC-AQ17
2021-06-14 10:00:00,11.4,2.71,12.65,5.11,7.02,6.87,DCC-AQ17
2021-06-14 11:00:00,10.07,2.96,12.99,5.52,7.56,6.79,DCC-AQ17
2021-06-14 12:00:00,11.56,3.68,14.62,6.45,8.58,7.06,DCC-AQ17
2021-06-14 13:00:00,10.19,3.73,29.57,8.2,11.71,6.79,DCC-AQ17
2021-06-14 14:00:00,7.29,3.6,17.18,6.96,9.8,7.22,DCC-AQ17
2021-06-14 15:00:00,12.21,3.49,16.77,6.75,9.64,6.92,DCC-AQ17
2021-06-14 16:00:00,9.33,3.7,14.15,6.71,9.17,6.81,DCC-AQ17
2021-06-14 17:00:00,11.73,4.88,13.92,7.89,10.46,6.77,DCC-AQ17
2021-06-14 18:00:00,8.25,9.41,19.19,13.08,15.98,6.65,DCC-AQ17
2021-06-14 19:00:00,23.65,4.6,14.4,7.88,10.74,7.1,DCC-AQ17
2021-06-14 20:00:00,19.99,3.56,12.0,6.11,8.23,6.81,DCC-AQ17
2021-06-14 21:00:00,14.24,3.11,8.47,4.9,6.49,6.67,DCC-AQ17
2021-06-14 22:00:00,7.77,2.93,8.17,4.67,6.22,6.59,DCC-AQ17
2021-06-29 22:00:00,28.44,6.42,11.77,8.25,9.59,-2.28,DCC-AQ17
2021-06-29 23:00:00,23.22,6.77,13.83,8.91,10.62,-2.43,DCC-AQ17
2021-06-30 00:00:00,19.81,7.91,14.62,10.03,11.72,-2.49,DCC-AQ17
2021-06-30 01:00:00,20.31,9.87,15.99,11.65,13.18,-2.26,DCC-AQ17
2021-06-30 02:00:00,7.38,8.59,13.81,9.75,10.57,-2.34,DCC-AQ17
2021-06-30 03:00:00,8.12,9.13,12.55,10.07,10.86,-2.31,DCC-AQ17
